0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.27908525,0.6540259,0.116218135,-0.15764825,-0.06790351,-0.3471487,-0.54403704,0.4420556,-0.13113657,-0.11442838,-0.13671373,-0.11281318,-0.090861395,0.5255216,1.0
-0.47335047,0.24006057,0.29143628,-0.1568601,-0.081334285,-0.31045774,-0.5399897,0.38791698,-0.13144925,-0.1145906,-0.13717225,-0.11296371,-0.09086824,0.625757,1.0
-0.67491204,2.498865,-3.343801,0.016232835,-0.157442,1.8315077,0.11609942,-1.330296,-0.1326038,-0.11517762,-0.13881212,-0.11350421,-0.090894684,-0.34997585,0.0
2.229946,-1.6283591,-0.27898043,-0.2546178,-0.14901328,-0.49484408,1.0376407,-0.7205025,-0.13120535,-0.114468545,-0.13681917,-0.11284764,-0.090863146,-0.943092,0.0
-0.39126655,-1.8453468,0.122091144,-0.14651547,-0.157442,0.24296406,-0.57506645,0.22407883,-0.13159639,-0.11466721,-0.13737476,-0.113030694,-0.09087167,2.1791353,1.0
-0.6885927,0.7673445,-0.8027675,-0.26592192,-0.157442,0.9101433,1.6586769,-0.74536955,-0.13159877,-0.114668675,-0.13738014,-0.11303261,-0.090871945,-0.61212796,0.0
-0.5517862,0.56112534,0.584212,-0.2631554,-0.157442,0.60079634,0.21594371,0.854702,-0.13263632,-0.11519481,-0.13886762,-0.11352245,-0.09089564,-0.8692742,0.0
-0.3456644,0.0821995,0.41172984,-0.26080197,-0.157442,0.8117066,0.3645771,0.8697966,-0.13237126,-0.11506042,-0.13848822,-0.11339726,-0.09088943,-0.7498106,0.0
-0.69680107,0.76878184,-0.34140986,-0.25012922,-0.14325392,-0.4607658,0.9526366,-0.841305,-0.13152704,-0.11463183,-0.13727905,-0.11299911,-0.09087028,-0.76066256,0.0
-0.4678782,0.20083694,0.19648577,-0.15971717,-0.103271216,-0.26153645,-0.5480843,0.30299276,-0.13166995,-0.11470777,-0.1374894,-0.11306823,-0.090873376,0.7274783,1.0
2.2408903,-0.35856664,0.02969288,-0.25124243,-0.14305589,-0.47714356,0.9541227,-0.83905685,-0.13162076,-0.11467562,-0.13740787,-0.11304157,-0.090872526,-0.7323425,0.0
-0.46970227,0.24976397,0.60565513,-0.15439709,-0.09745121,-0.29516983,-0.54943347,0.3330443,-0.13139406,-0.11456357,-0.13708436,-0.11293465,-0.090867385,0.68519574,1.0
-0.49615154,-1.5032685,1.0285287,-0.20326309,-0.101032756,-0.17592426,-0.31873652,0.5345042,-0.13069513,-0.114207566,-0.1360871,-0.11260617,-0.09085112,0.18820652,1.0
