0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.6794722,1.6803979,-1.1895998,0.037520215,-0.157442,1.2764257,0.04147443,-1.2019233,-0.13265398,-0.11520796,-0.13889551,-0.11353149,-0.09089564,-0.4384673,0.0
-0.47973475,-0.17533992,0.636,-0.16464318,-0.07148505,-0.359379,-0.5251496,0.4578384,-0.13147685,-0.11460412,-0.13720092,-0.1129738,-0.0908691,0.4987741,1.0
-0.20612177,0.50164187,0.6810285,-0.13646641,-0.157442,0.10843059,-0.6263324,0.19021925,-0.13162397,-0.11468073,-0.1374168,-0.11304442,-0.090872526,1.9007187,1.0
-0.3958268,-2.5546505,0.0897885,-0.13006261,-0.157442,0.13594879,-0.63847435,0.17145427,-0.13153201,-0.11463566,-0.13729261,-0.11300326,-0.09087081,2.0917332,1.0
-0.23439512,0.5330754,0.51951414,-0.14690955,-0.1511743,-0.081139304,-0.5791137,0.1797127,-0.13167916,-0.11470777,-0.13749704,-0.113071054,-0.090873376,1.3721188,1.0
-0.22892286,0.5221419,0.59684527,-0.1485844,-0.15565124,-0.056678675,-0.57641554,0.18420896,-0.13196425,-0.11485197,-0.13790588,-0.11320544,-0.09088022,1.4700577,1.0
-0.27908525,0.62737584,0.3394013,-0.15833789,-0.0741712,-0.34103352,-0.5399897,0.430035,-0.13155042,-0.11464468,-0.13731363,-0.113010526,-0.09087081,0.51633555,1.0
-0.36208117,-0.2521716,0.5735713,-0.26553863,-0.157442,-0.9199222,-0.21724011,1.0168426,-0.13325691,-0.1154934,-0.13976951,-0.11379609,-0.09087911,-1.0575022,0.0
-0.2763491,0.6649593,0.07999953,-0.16690914,-0.07820044,-0.31657287,-0.5089603,0.4330631,-0.13142167,-0.114577085,-0.13712832,-0.11294959,-0.09086824,0.5664533,1.0
-0.6831204,1.8134825,-1.4981103,0.78614116,-0.157442,-0.20804675,-0.7701122,-1.1932977,-0.13282934,-0.11529389,-0.1391426,-0.113612816,-0.090899915,-0.50289065,0.0
