0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.70774555,0.6540259,-0.12947945,-0.258927,-0.15475585,-0.45416394,1.105918,-0.6960024,-0.13137569,-0.114554554,-0.13706718,-0.11292901,-0.09086653,-0.9673373,0.0
2.2600431,-2.6551242,-3.4014292,5.6452885,0.23670276,-1.7766534,-2.5643451,-1.3201107,0.11783947,0.03023875,0.20017876,0.023629716,-0.052205514,-0.37626573,0.0
2.2390661,-1.380951,0.056506764,-0.25203058,-0.1520697,-0.42664573,0.9791022,-0.8433696,-0.13173434,-0.1147348,-0.13756964,-0.11309486,-0.09087509,-0.7801052,0.0
-0.5143924,-1.5487787,0.3364648,-0.24405044,-0.157442,0.64044935,0.23979282,0.8396992,-0.13294826,-0.11535217,-0.13930817,-0.113667086,-0.09090248,-0.15505241,1.0
-0.505272,-1.4646599,0.5381126,-0.23380435,-0.157442,0.512031,0.094089516,0.674347,-0.13307701,-0.11541976,-0.13949922,-0.113730446,-0.090905055,0.015834069,1.0
-0.25172395,0.532392,0.518535,-0.14700808,-0.14893585,-0.16980909,-0.5723682,0.25940657,-0.1313113,-0.11452301,-0.13697165,-0.11289794,-0.09086567,1.0318319,1.0
-0.44507712,-0.26841044,0.36387315,-0.15173705,-0.157442,-0.102542356,-0.56022626,0.21880262,-0.13171594,-0.1147303,-0.13755435,-0.113090016,-0.09087423,1.1566533,1.0
2.235418,-1.4500154,-0.22086203,-0.25232103,-0.157442,-0.43809372,0.97162944,-0.790378,-0.13136765,-0.11455062,-0.13705169,-0.11292416,-0.09086653,-0.8424397,0.0
-0.45054936,-0.3448075,0.668303,-0.15912606,-0.157442,-0.11477268,-0.5345933,0.25036818,-0.1313205,-0.114527516,-0.13698503,-0.11290196,-0.09086567,1.0588495,1.0
2.2308578,-1.7588792,-0.44158217,-0.25538132,-0.157442,-0.4417694,1.0398251,-0.73279834,-0.13162369,-0.11468056,-0.13741446,-0.113043465,-0.09087251,-0.9310022,0.0
-0.7031854,0.60414237,0.075105235,-0.256464,-0.15654662,-0.44804877,1.0317173,-0.76817197,-0.13148603,-0.11461314,-0.13722575,-0.112981476,-0.0908691,-0.8761528,0.0
-0.7104817,0.6540259,-0.1001133,-0.2604048,-0.15565124,-0.3135153,1.1585331,-0.7035268,-0.1313113,-0.1145185,-0.13696784,-0.11289672,-0.09086567,-1.0229936,0.0
-0.18605682,0.6396759,0.29926747,-0.14405248,-0.157442,0.20015796,-0.6033976,0.2841819,-0.1318447,-0.11479338,-0.13773584,-0.113149345,-0.09087766,2.2755883,1.0
-0.45419756,-0.31713232,0.4911267,-0.16267279,-0.15027893,-0.12700298,-0.5264987,0.26463693,-0.13138488,-0.114559054,-0.13707481,-0.11293183,-0.090867385,0.9780668,1.0
2.229946,-1.4670618,-0.62509567,-0.25969297,-0.157442,-0.41701317,1.1061368,-0.7060043,-0.13141385,-0.114573255,-0.13711768,-0.112945944,-0.09086785,-0.95262283,0.0
-0.5508741,0.4885218,0.13090102,-0.26168555,-0.157442,0.5823553,0.19797058,0.85626197,-0.13258961,-0.11517192,-0.13880189,-0.11350083,-0.090893924,-0.847379,0.0
-0.21341813,0.50164187,0.6810285,-0.13705754,-0.1520697,0.06562448,-0.6195869,0.17819865,-0.13149522,-0.11461764,-0.13723911,-0.11298591,-0.090869956,1.7634691,1.0
-0.35478485,-0.18684281,0.8600218,-0.2633205,-0.157442,0.39976352,0.12107161,0.96362156,-0.13298506,-0.1153747,-0.13936166,-0.11368498,-0.090903334,-0.9224922,0.0
-0.49706358,-1.5189852,1.211578,-0.20878023,-0.09028813,-0.20038489,-0.2485831,0.5646016,-0.13091587,-0.114320226,-0.13640423,-0.112711094,-0.090856254,0.16483627,1.0
-0.40403518,-2.3560727,0.1397109,-0.12572771,-0.14177278,0.056451745,-0.66140914,0.19324735,-0.13153201,-0.11463116,-0.13728115,-0.112999626,-0.090869956,1.930303,1.0
2.2490988,-0.30681393,-0.81175435,-0.26592192,-0.157442,1.557723,1.9234755,-0.81102407,-0.13152283,-0.11462665,-0.13726778,-0.11299559,-0.090869956,-0.58098525,0.0
-0.18788092,0.49207518,0.7319296,-0.13459453,-0.1511743,0.1787549,-0.6263324,0.25715846,-0.13138488,-0.114559054,-0.13707674,-0.112932645,-0.090867385,2.2420864,1.0
-0.21341813,0.67247605,0.09664058,-0.13291968,-0.15162201,0.062566906,-0.63982344,0.17218834,-0.13158719,-0.11466271,-0.1373633,-0.11302667,-0.09087167,1.7583358,1.0
2.2290337,-1.3058835,-0.5559355,-0.25586647,-0.14210302,-0.5106545,1.0562015,-0.70627964,-0.13144773,-0.11459437,-0.13717046,-0.11296326,-0.09086869,-0.9603481,0.0
-0.7004492,0.6181948,-0.002006336,-0.25454104,-0.15666863,-0.43487492,1.0018051,-0.82708216,-0.13168451,-0.11471411,-0.13750672,-0.11307438,-0.09087379,-0.82905865,0.0
-0.38670635,-0.42407456,0.16124626,-0.12838776,-0.14401123,0.14206396,-0.63982344,0.27367532,-0.13115497,-0.114441894,-0.1367443,-0.112822875,-0.090861395,2.2626197,1.0
