0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.51530445,-1.5889589,0.26990134,-0.24493714,-0.157442,0.6587948,0.27082223,0.8487376,-0.13257122,-0.115158394,-0.1387656,-0.11348873,-0.090893924,-0.17855774,1.0
-0.4405169,-0.11438627,0.19159149,-0.14651547,-0.14669739,-0.13311815,-0.5804629,0.22407883,-0.13188149,-0.114811406,-0.13778742,-0.11316629,-0.09087851,1.2495939,1.0
2.234506,-1.4484797,-0.011372226,-0.25601846,-0.15072662,-0.46183178,1.0222735,-0.81313455,-0.13172273,-0.11473363,-0.13756232,-0.11309239,-0.09087444,-0.8534227,0.0
-0.5563464,0.68670017,0.50494623,-0.26363114,-0.157442,0.2575861,0.076972745,0.9617864,-0.13303591,-0.115399614,-0.13944076,-0.113710955,-0.09090419,-0.953516,0.0
-0.69862515,0.79821,-0.51613474,-0.2555773,-0.157442,-0.40218508,1.0303682,-0.8486,-0.13167916,-0.11470777,-0.1374913,-0.113068625,-0.090873376,-0.7914526,0.0
2.234506,-1.4645233,0.0897885,-0.25380394,-0.15162201,-0.47556698,0.9952915,-0.7914791,-0.1315412,-0.11463566,-0.13729644,-0.11300487,-0.09087081,-0.85967207,0.0
2.2381542,-1.4418365,-0.07466237,-0.25518322,-0.157442,-0.3716093,1.0344155,-0.8433696,-0.13161479,-0.11467622,-0.13740343,-0.113039985,-0.090872526,-0.78591394,0.0
0.653023,1.0216612,-2.8008265,-0.26592192,-0.157442,1.6433352,1.6563528,-5.6752872,-0.13225853,-0.11500518,-0.13832618,-0.11334425,-0.09088708,-0.9412653,1.0
-0.53172123,-1.5030634,0.11817593,-0.26119295,-0.157442,0.99512845,0.41247824,0.8945719,-0.13094345,-0.11433374,-0.13644053,-0.112723194,-0.09085712,-0.48655868,1.0
-0.34475234,0.21122369,0.334507,-0.2594196,-0.157442,0.83001924,0.33557925,0.8885616,-0.13229533,-0.1150232,-0.13838351,-0.11336281,-0.09088793,-0.7222874,0.0
-0.5098322,-1.4492165,0.79947215,-0.23804072,-0.157442,0.5762402,0.16424297,0.74876463,-0.13305862,-0.11541075,-0.13947056,-0.11372076,-0.090905055,-0.065218806,1.0
-0.7095697,0.8310968,-0.6180345,-0.25632522,-0.1346222,-0.45239925,1.0939842,-0.72288823,-0.13114032,-0.11443473,-0.13673122,-0.11281858,-0.09086163,-0.9942978,0.0
-0.7104817,0.6460526,-0.06747608,-0.2598924,-0.1546366,-0.3175881,1.1463912,-0.69687414,-0.13158788,-0.11466184,-0.13736966,-0.11302926,-0.09087178,-1.0223271,0.0
-0.6831204,2.060256,-1.859433,1.1090257,-0.103885345,-0.53474784,-1.062528,-1.1807266,-0.13263854,-0.1151959,-0.13886485,-0.113521524,-0.09089534,-0.4945311,0.0
-0.6785602,2.2489889,-2.466933,5.6452885,1.8673925,-3.8480766,-4.022896,-1.2517492,0.79265755,0.35587215,1.1841257,0.32225013,-0.070016935,-0.41971076,0.0
-0.2234506,0.5276087,0.55475366,-0.1500622,-0.15520355,-0.004699833,-0.5804629,0.18723704,-0.13162397,-0.11468073,-0.13742061,-0.11304563,-0.090872526,1.5748861,1.0
-0.7013613,0.7367098,-0.104028516,-0.25922257,-0.157442,-0.41441542,1.0627468,-0.81253815,-0.131578,-0.11465819,-0.13735184,-0.113023035,-0.09087167,-0.8507562,0.0
2.2582192,-2.0376556,-2.9294035,5.6452885,1.6025314,-3.5740678,-3.7427459,-1.2719364,0.756735,0.3638696,1.1047623,0.3334867,-0.022354735,-0.40266854,0.0
-0.42866033,0.25420555,0.16418275,-0.14799328,-0.157442,-0.01387257,-0.5804629,0.166958,-0.13185388,-0.11479338,-0.13773966,-0.113150954,-0.09087766,1.473705,1.0
-0.34110418,0.2859278,-0.1251322,-0.2486004,-0.157442,0.67908114,0.18428981,0.8640157,-0.13258001,-0.115167215,-0.13878873,-0.113496535,-0.09089408,-0.6649055,0.0
-0.231659,0.5440088,0.4284788,-0.1461214,-0.1520697,-0.08419689,-0.6020485,0.20453387,-0.13174354,-0.11473931,-0.13758302,-0.11309931,-0.09087509,1.41224,1.0
-0.4231881,0.13516837,0.6771129,-0.1461214,-0.15475585,-0.023045307,-0.5939539,0.19700952,-0.13174354,-0.114743814,-0.13759065,-0.11310172,-0.09087509,1.568537,1.0
-0.21159405,0.5809089,0.69864786,-0.13764866,-0.157442,0.10537301,-0.61553955,0.1789786,-0.13168836,-0.11471227,-0.13751042,-0.11307509,-0.09087423,1.804536,1.0
-0.52168876,-1.7772182,0.25815457,-0.26592192,-0.157442,1.0593376,0.56087977,0.91636497,-0.1310906,-0.11440584,-0.13665259,-0.1127926,-0.09086054,-0.2997318,1.0
-0.4259242,0.22208877,0.62523234,-0.1485844,-0.15520355,-0.026102886,-0.57776463,0.17746456,-0.13163318,-0.11468523,-0.13743016,-0.11304886,-0.090872526,1.5272,1.0
-0.36208117,-0.23305681,0.36600083,-0.26592192,-0.157442,-0.9110839,-0.20276886,1.0100982,-0.13320136,-0.11544464,-0.13971229,-0.11374744,-0.09083877,-1.056366,0.0
-0.47517455,0.15683012,0.0956615,-0.16218019,-0.083125055,-0.31657287,-0.5318951,0.38943103,-0.13159639,-0.11466721,-0.13737859,-0.11303192,-0.09087167,0.5822586,1.0
-0.26084438,0.51735854,0.59292966,-0.1535104,-0.124312766,-0.20344247,-0.55078256,0.329328,-0.13164237,-0.114689745,-0.13744545,-0.1130537,-0.090872526,0.8709419,1.0
-0.22436264,0.52282524,0.59292966,-0.14099835,-0.15296508,-0.029160464,-0.59935033,0.18122675,-0.13193667,-0.11483845,-0.13785812,-0.11319011,-0.090879366,1.5590808,1.0
-0.30462244,0.15929008,0.35016897,-0.23272063,-0.157442,0.49368554,0.0886931,0.674347,-0.13298506,-0.1153702,-0.13935785,-0.11368404,-0.090903334,0.030558676,1.0
2.2408903,-0.43161798,-0.41020557,-0.25035903,-0.14632474,-0.46185863,0.9569553,-0.86658496,-0.13160467,-0.11467126,-0.13739344,-0.1130369,-0.09087208,-0.7353865,0.0
-0.3502246,-0.034598514,0.7123565,-0.25900486,-0.157442,0.5966818,0.17567873,0.8571337,-0.13276097,-0.115260154,-0.13904515,-0.113581054,-0.09089811,-0.8267318,0.0
