0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.33198375,0.32329088,0.46176055,-0.26060185,-0.157442,1.013474,0.4084309,0.8976,-0.13123773,-0.11448245,-0.13686848,-0.11286363,-0.09086396,-0.488585,1.0
2.2262976,-0.011108421,-0.6635734,-0.2610244,-0.157442,-0.294286,1.1569759,-0.7194931,-0.13133563,-0.114533626,-0.13700542,-0.112908885,-0.09086615,-1.0098301,0.0
-0.31556696,0.29459074,0.2415139,-0.24523269,-0.157442,0.6893706,0.2951061,0.85626197,-0.13257122,-0.1151629,-0.1387675,-0.11348952,-0.090893924,-0.17774722,1.0
-0.50709605,-1.4497631,0.33842257,-0.23774515,-0.157442,0.59152806,0.15614833,0.7111888,-0.1331046,-0.11543328,-0.1395298,-0.11374053,-0.09090591,-0.016181815,1.0
-0.27452502,0.50300854,0.61740154,-0.16139202,-0.08939275,-0.31657287,-0.5413388,0.39094508,-0.13149522,-0.11461314,-0.13723148,-0.11298348,-0.0908691,0.6126534,1.0
-0.52989715,-1.6523042,0.13775311,-0.26217815,-0.157442,1.0165316,0.43946034,0.9036103,-0.13113657,-0.11442838,-0.13671565,-0.11281359,-0.090861395,-0.44603223,1.0
-0.19973747,0.66085935,0.15243638,-0.13459453,-0.157442,0.14512153,-0.6182378,0.19021925,-0.13177112,-0.11475734,-0.13763267,-0.11311544,-0.090875946,2.02527,1.0
-0.5435778,-0.15406033,-0.082924455,-0.2567629,-0.157442,0.78938985,0.3004103,0.8671355,-0.13235968,-0.11505475,-0.13847022,-0.11339136,-0.09088878,-0.7195903,0.0
-0.4660541,0.14630663,0.5831411,-0.15814085,-0.107300445,-0.2523637,-0.54403704,0.29698247,-0.13122854,-0.11447795,-0.13684747,-0.11285677,-0.09086311,0.7573328,1.0
-0.68403244,1.6981363,-1.5322307,0.07527302,-0.157442,0.5370142,-0.14941335,-1.205869,-0.13262053,-0.11518707,-0.1388452,-0.11351532,-0.09089499,-0.510015,0.0
-0.6977131,0.788644,-0.4765633,-0.25476104,-0.15705834,-0.4231522,1.0024217,-0.8654839,-0.13151364,-0.114624076,-0.13725932,-0.11299272,-0.090870075,-0.784042,0.0
-0.54722595,0.22014755,0.65391886,-0.26592192,-0.157442,0.9228454,0.42721298,0.8517657,-0.1324314,-0.11509277,-0.13857481,-0.113425866,-0.0908908,-0.7863678,0.0
-0.50892013,-1.4475081,0.28262642,-0.23873036,-0.157442,0.5976432,0.18447953,0.7472506,-0.13301264,-0.115383714,-0.13939798,-0.11369695,-0.090903334,-0.059950367,1.0
2.256395,-0.9402873,-1.2048085,0.096576974,-0.157442,1.0647182,-0.109151006,-1.2014186,-0.13268736,-0.1152229,-0.13893914,-0.11354592,-0.090896495,-0.43787694,0.0
-0.6785602,2.2892509,-2.1949034,5.6452885,4.5818305,-4.884596,-4.4442987,-1.2274785,3.11577,1.5385644,4.505723,1.4163288,-0.017597266,-0.41833916,0.0
2.254571,0.17625189,-2.471258,2.1321478,-0.051640473,-0.73317695,-1.3378955,-1.1572819,-0.13256434,-0.115159534,-0.13876516,-0.113488786,-0.090893336,-0.4821854,0.0
-0.5435778,-0.16995092,0.46720785,-0.25517377,-0.157442,0.7614446,0.2769907,0.8656215,-0.13243853,-0.11509574,-0.1385851,-0.11342933,-0.090890944,-0.7169612,0.0
-0.51530445,-1.5811688,0.8963805,-0.24434601,-0.157442,0.6312766,0.2573312,0.8607582,-0.13254362,-0.11514938,-0.13873886,-0.11347944,-0.09089307,-0.17409983,1.0
2.2445385,0.12984923,-0.33009067,-0.24601403,-0.139982,-0.4915924,0.8943405,-0.84396607,-0.13172895,-0.1147348,-0.13756818,-0.11309449,-0.09087509,-0.6630768,0.0
-0.67582405,2.654836,-3.4057708,2.5457454,-0.157442,0.019760799,-1.342707,-1.3229553,-0.12213328,-0.10976435,-0.12393833,-0.10848597,-0.09050357,-0.36606005,0.0
-0.6849445,1.2968514,0.039550178,0.37616023,-0.157442,0.42971227,-0.4247651,-1.1795337,-0.13300186,-0.115381144,-0.13938534,-0.11369287,-0.09090317,-0.5278202,0.0
-0.19700135,0.49617517,0.7260566,-0.12947148,-0.15520355,0.12677605,-0.6519654,0.17145427,-0.1315688,-0.11465369,-0.13734038,-0.113019,-0.09087081,2.0799806,1.0
-0.4742625,0.21580201,0.0056052697,-0.15991423,-0.084915824,-0.3135153,-0.54403704,0.37066603,-0.1316056,-0.114671715,-0.13739386,-0.11303676,-0.09087167,0.60860074,1.0
2.2226493,0.39230794,-0.8313319,-0.2637545,-0.14132507,-0.21873036,1.2313848,-0.66893315,-0.13139406,-0.11456357,-0.13709582,-0.11293869,-0.090867385,-1.0824324,0.0
-0.3502246,0.09778979,0.4852537,-0.26158705,-0.157442,0.60987353,0.20066878,0.86603445,-0.1325988,-0.115176424,-0.13881527,-0.11350487,-0.09089478,-0.8340053,0.0
-0.28182137,0.56519216,0.6790707,-0.16533282,-0.06297889,-0.35020626,-0.5170549,0.46761087,-0.1310906,-0.11441035,-0.13665642,-0.11279422,-0.09086054,0.45946348,1.0
-0.24077943,0.534442,0.5146198,-0.15272224,-0.15609893,-0.102542356,-0.556179,0.24137567,-0.13178033,-0.11475734,-0.13763459,-0.11311666,-0.090875946,1.2424343,1.0
2.2272096,-0.5058699,-0.104028516,-0.2585329,-0.13192354,-0.45416394,1.1140127,-0.7042609,-0.1310722,-0.11440134,-0.1366335,-0.11278656,-0.09085968,-0.9912479,0.0
-0.51348037,-1.536547,0.39813358,-0.24454305,-0.157442,0.6496221,0.2573312,0.8442413,-0.13276434,-0.11526204,-0.13905217,-0.113583155,-0.0908982,-0.14748748,1.0
2.2281218,-0.8053765,-0.27337366,-0.26168555,-0.157442,-0.417473,1.1409948,-0.6854959,-0.13136648,-0.11455005,-0.13704807,-0.112923354,-0.09086653,-0.98030573,0.0
-0.68403244,1.5006802,-1.1768748,0.0140724145,-0.157442,0.6771403,0.06710742,-1.2304608,-0.13216658,-0.11495561,-0.13819435,-0.11330067,-0.09088451,-0.5116851,0.0
-0.25354803,0.6451426,0.29045758,-0.1535104,-0.14983124,-0.15757878,-0.5656227,0.2586266,-0.13166077,-0.11469875,-0.13747029,-0.11306177,-0.090873376,1.002788,1.0
-0.6776481,2.6288693,-2.5649178,5.6452885,7.49228,-5.8599634,-5.488506,-1.2477576,9.718507,8.984013,9.59603,8.899923,7.6620874,-0.40172333,0.0
0.65211093,1.2218789,-3.00639,-0.22119378,1.458728,-1.7414047,0.42057285,-5.689556,-0.13089746,-0.1143067,-0.13637367,-0.112701006,-0.090856254,-0.9650408,1.0
-0.23895533,0.52555865,0.56845784,-0.15331337,-0.15475585,-0.0964272,-0.5669718,0.19549549,-0.13197345,-0.114860974,-0.13792308,-0.11321109,-0.09088022,1.283366,1.0
-0.46423003,0.055217955,0.5782464,-0.15479118,-0.110434294,-0.26459405,-0.5629245,0.33758643,-0.13144925,-0.1145906,-0.13716842,-0.11296249,-0.09086824,0.7977241,1.0
-0.4706143,0.2576906,0.5312605,-0.15459412,-0.09252659,-0.30740014,-0.55078256,0.3315761,-0.13152283,-0.11462665,-0.1372716,-0.1129968,-0.090869956,0.6674992,1.0
-0.4952395,-1.4882351,1.5228599,-0.19971637,-0.0034357884,-0.51225793,-0.37539893,0.49770826,-0.13085148,-0.11428417,-0.13630871,-0.112679206,-0.09085454,0.20212059,1.0
-0.54905003,0.364016,0.12903322,-0.2615111,-0.157442,0.6428052,0.1991405,0.8718153,-0.13262261,-0.11519075,-0.13884835,-0.11351627,-0.09089478,-0.8165724,0.0
-0.5563464,0.68508583,0.9710451,-0.26464117,-0.157442,0.2645642,0.09630816,0.96811783,-0.13316898,-0.115468524,-0.13962935,-0.11377312,-0.09090762,-0.959001,0.0
-0.30188632,0.13127327,0.5899932,-0.23124282,-0.157442,0.44782186,0.06575832,0.6194743,-0.13307701,-0.11541976,-0.1394935,-0.113728836,-0.090905055,0.083783396,1.0
-0.3903545,-1.7056729,0.26304924,-0.14099835,-0.157442,0.22461858,-0.61284137,0.23008914,-0.13123773,-0.11448245,-0.13686085,-0.11286161,-0.09086396,2.1899424,1.0
-0.69680107,0.7915711,-0.44874942,-0.25046936,-0.14649148,-0.46302316,0.96723694,-0.85529846,-0.13149878,-0.114614874,-0.13723886,-0.11298612,-0.09086983,-0.7593362,0.0
-0.231659,0.67247605,0.107408255,-0.14651547,-0.157442,-0.0383332,-0.57506645,0.19549549,-0.13194585,-0.11484746,-0.13788295,-0.113197766,-0.090879366,1.4257488,1.0
-0.42045194,-0.11281461,0.11230255,-0.14720511,-0.157442,0.022818377,-0.57776463,0.19549549,-0.1318447,-0.11479338,-0.13773966,-0.113150954,-0.09087766,1.6290565,1.0
-0.5454019,-0.021261737,0.29304272,-0.2572975,-0.157442,0.7640633,0.30439967,0.87135655,-0.13255632,-0.115154386,-0.13874584,-0.11348205,-0.09089346,-0.74207246,0.0
2.257307,-1.3651279,-1.9344655,5.6452885,2.058253,-4.0383005,-3.841892,-1.2153661,1.8283596,0.88314515,2.6649811,0.81001866,-0.046647087,-0.42625242,0.0
-0.67399997,1.9283092,-2.9696784,-0.19914,-0.157442,2.3745177,0.8771763,-1.3454823,-0.13262935,-0.11518818,-0.1388496,-0.11351632,-0.09089515,-0.31949508,0.0
-0.29002976,0.41759145,0.86309874,-0.1774508,-0.028058875,-0.43887603,-0.47118536,0.4691249,-0.13093424,-0.114329234,-0.13643481,-0.112721175,-0.09085712,0.3055981,1.0
2.254571,0.04324762,-2.8846526,2.0984728,-0.05589265,-0.71819663,-1.3129476,-1.188664,-0.1325518,-0.115153134,-0.13874514,-0.113482065,-0.09089327,-0.4743252,0.0
2.2418025,-0.16406487,0.098598376,-0.24937055,-0.14266816,-0.50920033,0.9170434,-0.82455873,-0.13175274,-0.114743814,-0.1376021,-0.11310535,-0.09087509,-0.7237734,0.0
-0.38944247,-1.424548,0.70452124,-0.13646641,-0.15386046,0.16652459,-0.62228507,0.2609206,-0.13166077,-0.11469875,-0.1374722,-0.11306258,-0.090873376,2.20926,1.0
-0.28820568,0.6239592,0.15733066,-0.17459373,-0.038355805,-0.42053056,-0.48467642,0.45407623,-0.1310906,-0.11441035,-0.13666025,-0.11279503,-0.09086054,0.35166314,1.0
2.2436264,0.25851056,-0.36538807,-0.24848385,-0.14848816,-0.46333668,0.9305344,-0.8350653,-0.13166077,-0.11469875,-0.13746838,-0.113061376,-0.090873376,-0.6872996,0.0
2.2609553,-2.3521776,-3.3147357,-0.014202877,-0.157442,1.9796689,0.2316982,-1.3327277,-0.1325988,-0.115176424,-0.13880953,-0.113503255,-0.09089478,-0.35011965,0.0
-0.31100675,0.12648994,0.62523234,-0.23942,-0.157442,0.56706744,0.1763849,0.78331244,-0.13285631,-0.11530711,-0.13917635,-0.11362391,-0.090899915,-0.0891294,1.0
-0.47973475,-0.18005498,0.59390837,-0.16286983,-0.065665044,-0.3471487,-0.52380043,0.4758693,-0.13138488,-0.114559054,-0.13707674,-0.112932235,-0.090867385,0.49782848,1.0
-0.35387278,-0.16051152,0.93553555,-0.2658234,-0.157442,0.49368554,0.18852684,0.9427002,-0.13271835,-0.115239516,-0.13898721,-0.113561764,-0.090897344,-0.90641254,0.0
-0.21433017,0.5740755,0.116218135,-0.12493955,-0.14042969,0.019760799,-0.66006005,0.16544396,-0.13152283,-0.11463116,-0.13727924,-0.11299883,-0.090869956,1.7519866,1.0
-0.2508119,0.66974276,0.107408255,-0.15272224,-0.15072662,-0.14840604,-0.5723682,0.22407883,-0.13166995,-0.11470326,-0.13748558,-0.11306742,-0.090873376,1.0607407,1.0
-0.6803843,2.0528166,-3.007369,-0.23173542,-0.157442,1.6402776,1.2866981,-1.2379851,-0.13226773,-0.11500969,-0.13834147,-0.113349095,-0.09088708,-0.456434,0.0
-0.5098322,-1.4511982,0.8366691,-0.2399126,-0.157442,0.6312766,0.19257416,0.753995,-0.1328471,-0.11530711,-0.13917252,-0.1136227,-0.090899915,-0.06994689,1.0
-0.2152422,0.66974276,0.09664058,-0.13380638,-0.14983124,0.056451745,-0.6263324,0.1706743,-0.13152283,-0.11462665,-0.13726778,-0.11299559,-0.090869956,1.7338848,1.0
-0.526249,-1.7867166,0.69864786,-0.26562637,-0.157442,1.0043012,0.4934245,0.9088865,-0.13067675,-0.11419855,-0.13606036,-0.1125977,-0.09085112,-0.3779478,1.0
-0.7104817,0.8159768,-0.5435431,-0.26139,-0.157442,-0.27682436,1.1666278,-0.7396345,-0.13167916,-0.11470777,-0.1374913,-0.113068625,-0.090873376,-1.0119164,0.0
2.232682,-1.6655492,-0.49788877,-0.25866294,-0.157442,-0.4245138,1.0722668,-0.7799173,-0.13135728,-0.11454554,-0.13703899,-0.11292007,-0.09086653,-0.8898222,0.0
-0.6776481,2.486735,-2.3652277,5.6452885,5.927594,-5.340175,-5.232176,-1.2394991,7.4463468,6.8161383,7.4243355,6.746925,5.746368,-0.40037245,0.0
-0.67399997,2.131378,-3.1437156,-0.20065686,-0.157442,2.4962027,0.9029832,-1.3439225,-0.13270442,-0.11523035,-0.13896497,-0.11355442,-0.090896904,-0.32316297,0.0
-0.5590825,0.6019557,0.40988034,-0.26464117,-0.157442,-0.26765162,-0.0529629,1.0298725,-0.13307701,-0.11541075,-0.1394954,-0.11372157,-0.09089564,-1.0102953,0.0
-0.4113315,-1.3927728,0.08685162,-0.1383383,-0.157442,0.102315426,-0.6020485,0.18650296,-0.13166077,-0.11469875,-0.1374722,-0.11306258,-0.090873376,1.7991323,1.0
-0.4551096,-0.30312392,0.034971416,-0.15794381,-0.14445892,-0.16369393,-0.5413388,0.25413036,-0.1313389,-0.114532016,-0.13700604,-0.112909235,-0.09086567,0.96469307,1.0
-0.54084164,-0.5022374,-0.19451864,-0.24807835,-0.157442,0.6799142,0.18968886,0.8860841,-0.13263644,-0.115194865,-0.13886805,-0.11352262,-0.09089565,-0.66353667,0.0
