0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.3857943,-0.13119638,0.33157012,-0.1383383,-0.157442,0.20015796,-0.6033976,0.28721,-0.1318447,-0.11479338,-0.13773584,-0.113149345,-0.09087766,2.275453,1.0
2.235418,-1.4506502,-0.35291243,-0.2534966,-0.157442,-0.42878664,0.98854595,-0.79230493,-0.13153774,-0.11463369,-0.137288,-0.11300217,-0.09087051,-0.84202415,0.0
-0.28638157,0.45722497,0.74661285,-0.16493875,-0.040146574,-0.4327609,-0.52245134,0.46008652,-0.1310906,-0.11441035,-0.13666025,-0.11279503,-0.09086054,0.3797615,1.0
-0.35752097,-0.091174506,0.3373535,-0.26576802,-0.157442,0.27803066,0.107454084,0.97293526,-0.13312903,-0.115445256,-0.13956574,-0.113752015,-0.09090609,-0.9628329,0.0
-0.33563194,0.27272397,0.020288529,-0.24897645,-0.157442,0.8483647,0.25598207,0.8976,-0.1313113,-0.11452301,-0.13697165,-0.11289794,-0.09086567,-0.55761504,1.0
-0.53901756,-0.70355934,0.78870445,-0.23912445,-0.157442,0.68019783,0.12916623,0.8938378,-0.13165158,-0.114694245,-0.13745119,-0.11305572,-0.090873376,-0.6316433,1.0
-0.54084164,-0.50095904,-0.18471512,-0.24763873,-0.157442,0.66796756,0.17966807,0.87727505,-0.13265924,-0.11520604,-0.13889742,-0.113532245,-0.09089564,-0.6637365,0.0
-0.49888766,-1.523837,0.40400696,-0.23104578,-0.157442,0.3989006,0.04956906,0.6044256,-0.13287468,-0.115316115,-0.13919927,-0.113631584,-0.09090077,0.1280923,1.0
-0.68129635,2.1423335,-3.1414747,-0.20966691,-0.157442,1.3436924,0.9683094,-1.2289926,-0.13251603,-0.115131356,-0.13868918,-0.113463305,-0.09089221,-0.45791999,0.0
-0.23713125,0.5433254,0.4343522,-0.15085036,-0.15475585,-0.06585141,-0.55348074,0.17443648,-0.1315688,-0.114649184,-0.13733464,-0.11301739,-0.09087081,1.3230819,1.0
-0.46149388,-0.060744338,0.0065839794,-0.14631844,-0.11088199,-0.2707092,-0.5885575,0.33079615,-0.13134809,-0.11454103,-0.13702515,-0.11291569,-0.09086653,0.84405935,1.0
