0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.56364274,0.20527866,0.70941556,-0.26592192,-0.157442,-1.5610075,-1.1592288,0.9456824,-0.13329773,-0.11553242,-0.13981064,-0.11383295,-0.09091019,-1.0885113,0.0
-0.3502246,0.012564145,0.28198975,-0.25672686,-0.157442,0.5507912,0.14849637,0.85924417,-0.13271534,-0.11523353,-0.13897327,-0.113557346,-0.09089706,-0.8298619,0.0
-0.41406766,-0.8911353,0.67417604,-0.12986556,-0.1462497,0.04116385,-0.63577616,0.16769208,-0.13143086,-0.11458159,-0.1371455,-0.11295483,-0.09086824,1.7392883,1.0
-0.67582405,2.7952435,-3.4897182,0.98782575,-0.157442,0.5530336,-0.89027476,-1.3200189,-0.123866245,-0.11073434,-0.12633105,-0.10939284,-0.09069741,-0.36248985,0.0
-0.31739107,0.19004029,0.32276022,-0.24493714,-0.157442,0.64044935,0.2573312,0.8517198,-0.13268158,-0.11521698,-0.1389299,-0.113543205,-0.090896495,-0.20962802,1.0
-0.5180406,-1.6881794,0.20725346,-0.2481883,-0.157442,0.7260615,0.30454984,0.8787891,-0.13254362,-0.11514938,-0.13873693,-0.11347944,-0.09089307,-0.2347544,1.0
-0.71321785,0.6742916,-0.21472465,-0.26317465,-0.14561422,-0.233436,1.2190874,-0.65425146,-0.13121365,-0.11447065,-0.13683318,-0.1128523,-0.09086317,-1.0790294,0.0
-0.3474885,0.21273898,0.045824226,-0.26592192,-0.157442,0.89289963,0.4207494,0.8586936,-0.13220295,-0.11497344,-0.13824445,-0.11331724,-0.09088514,-0.78284216,0.0
-0.34201622,0.2699907,-0.028655171,-0.2511439,-0.157442,0.7230039,0.22765088,0.91636497,-0.13240567,-0.11507729,-0.13853635,-0.11341326,-0.0908905,-0.6736557,0.0
-0.25628415,0.52829194,0.528324,-0.15518525,-0.13908662,-0.17592426,-0.55482984,0.28794405,-0.13179871,-0.11477085,-0.1376728,-0.11312877,-0.0908768,0.9509141,1.0
