0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.6977131,0.7756599,-0.42509943,-0.25074983,-0.15565124,-0.4297033,0.9615638,-0.87039304,-0.13161479,-0.11467622,-0.13740343,-0.11304039,-0.090872526,-0.77659285,0.0
-0.6895047,0.6957095,-0.25281742,-0.26592192,-0.157442,0.7199464,1.7130152,-0.77266824,-0.13143086,-0.11458159,-0.1371455,-0.11295524,-0.09086824,-0.62394327,0.0
-0.49706358,-1.5152268,1.1694864,-0.20543054,-0.09476506,-0.18203941,-0.27961248,0.57584226,-0.13122854,-0.11448245,-0.13685513,-0.1128596,-0.09086396,0.17226611,1.0
-0.55361027,0.6254625,0.16907705,-0.26247373,-0.157442,0.49062794,0.15614833,0.92388934,-0.13271835,-0.115239516,-0.13898721,-0.113561764,-0.090897344,-0.8942546,0.0
-0.20794587,0.4968585,0.70941556,-0.13272265,-0.15475585,0.087027535,-0.63577616,0.2007717,-0.13159639,-0.11466721,-0.13737476,-0.113030694,-0.09087167,1.8691081,1.0
-0.36390525,-0.24046193,0.28947887,-0.26592192,-0.15072662,-1.3286315,-0.49681836,0.97499985,-0.13304943,-0.11502772,-0.13981064,-0.113311976,-0.09020739,-1.0860797,0.0
-0.4386928,-0.054047666,0.17299263,-0.15331337,-0.157442,-0.081139304,-0.556179,0.20604792,-0.13197345,-0.114856474,-0.13791353,-0.11320826,-0.09088022,1.2790431,1.0
-0.5125683,-1.5124252,0.426521,-0.24345933,-0.157442,0.62210387,0.2316982,0.81717205,-0.13295747,-0.11536118,-0.13932346,-0.11367274,-0.09090248,-0.13154708,1.0
-0.67491204,2.4546933,-3.336609,-0.09159673,-0.157442,2.2069867,0.49428353,-1.3389674,-0.13255884,-0.115156844,-0.13875465,-0.11348519,-0.09089334,-0.34003964,0.0
-0.28182137,0.5597255,0.09370408,-0.14799328,-0.042385034,-0.4327609,-0.5723682,0.43980747,-0.13097103,-0.11434726,-0.13648257,-0.11273692,-0.090857975,0.4716214,1.0
-0.56181866,0.36449614,0.46861264,-0.26592192,-0.157442,-1.0259312,-0.23644115,1.0095935,-0.13329773,-0.11553242,-0.13981064,-0.11383295,-0.09091019,-1.0646007,0.0
-0.42136398,-0.03361591,0.07902082,-0.14878143,-0.157442,0.010588061,-0.57506645,0.20150578,-0.13176192,-0.11475283,-0.1376174,-0.11311021,-0.090875946,1.6133863,1.0
