0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.5983529,0.16887964,-0.020258328,0.021872273,1.1192907,0.3279962,-0.486722,-1.1662391,0.6695785,1.491766,0.25936863,3.006804,-2.8804173,-0.07166152,-0.28196803,-1.0157222,0.6528108,1.6278685,-1.9747126,2.0669296,1.0537715,-0.30183622,1.0966259,0.5393209,1.3392175,-1.6189157,-0.22796714,-0.34083992,0.5020471,-1.0607237,0.0
0.9916805,-0.12525631,-1.023209,0.04801778,-1.0511883,0.25839415,-0.443835,1.080921,-0.044560898,-0.18991552,-0.6874249,-0.47139934,-0.7029249,-0.3305852,0.2957392,-0.004714418,-0.8047083,0.35357174,-0.20094036,-0.54314566,-0.3464968,0.036512945,-0.022153387,0.46800527,-1.3838183,0.6426778,0.20380625,-1.4488488,-0.19795163,0.3774386,0.0
1.4140183,-0.20899981,-0.20924711,-0.5572181,-0.75478494,0.013041386,0.91659224,-0.50722605,0.8297273,1.4221542,0.21073575,-0.3815948,-3.0754356,0.82220066,-0.20741984,-0.22698756,-0.13653429,0.17231695,-0.39308825,0.25816584,0.49856925,1.1101387,-0.41624218,1.1625502,2.7411153,0.67286587,0.84995365,0.13726076,0.6988659,0.016606944,1.0
-0.6769652,0.36577022,-0.34309998,0.7818026,-0.5869864,-1.5740165,-0.546112,-0.14854734,-2.103968,-1.0432124,1.9210559,-0.47135958,0.42450395,0.17951109,0.32406047,-0.34045798,0.5528396,-0.65367365,-0.039306223,0.6289244,-0.286273,-0.3066022,-0.68985605,-0.037320346,0.13006014,0.40667003,-0.47838476,-0.033155307,-0.23552006,-0.11261906,0.0
-0.89228743,1.0923076,-0.7263646,-0.5640852,0.17097396,-1.2878994,0.7373585,0.13622627,0.14894739,-0.9435206,-1.4332829,-0.20919071,0.16603743,-0.6907456,-0.7819233,0.35919118,-0.049844008,-0.73889536,0.36363372,0.3087722,-0.3188559,-0.3971636,-0.7574983,-0.21618508,0.17336743,0.19897874,-0.5829392,0.08275819,0.21766591,-0.07845409,1.0
-0.7762151,1.390809,-0.6137817,0.5626399,2.9919198,-0.9101814,-0.7078163,0.017207153,1.2569803,0.13486174,-1.3793392,1.2698815,-1.0430547,0.4049286,3.7845612,2.568774,-0.43371984,0.5897014,0.7136287,1.2333071,1.260201,-2.2259457,1.3892605,0.5764131,-0.07949342,-0.4261739,0.8383125,-0.26060778,-0.092282325,0.75684965,0.0
-0.9161702,0.6671764,-0.53271675,-0.55847394,0.61460435,-1.1772051,1.7619883,-0.17002068,1.533125,0.9211755,-0.24404567,0.6550978,-0.32546136,0.7623681,-1.1141723,0.0009812908,-0.14893235,-0.5149957,0.5557346,0.059455432,-0.1706912,-0.36458352,-0.85977495,-0.090362445,-0.18297602,0.044083577,-0.040143777,-0.10342624,0.28755027,-0.041900367,1.0
-0.44155174,-1.7528484,0.52372843,-0.04164355,0.32861975,0.16150647,-0.34510383,-0.015868178,0.20449403,-0.3041186,-0.16365318,-0.07274888,-0.030307736,-0.6543593,0.08847315,0.035835892,-0.22611515,0.032718677,-0.1424531,-0.17753065,0.095222525,0.2129347,0.1829083,-0.045279335,-0.44858262,-0.29323292,-0.24199015,0.44155896,-0.20098181,-0.11424413,0.0
-0.3039693,-1.6488214,0.8555899,-0.37065405,0.4187345,0.4501005,0.09675693,-0.41327414,-0.18387644,-0.4383271,-0.2315333,0.21251433,0.37332356,-1.6589683,-0.15516487,0.66843516,-0.1847808,0.03644713,-0.20607144,-0.2260805,0.2018816,0.23640701,0.26563537,0.10505866,1.0835043,0.6182216,-0.036391642,-0.5758144,0.42369872,0.2737412,1.0
0.69877607,-0.19362912,-1.5507797,0.6093674,-0.4528618,0.83285743,-0.62356097,1.3369253,-0.1782422,-0.3385002,-0.9265712,0.54580086,0.20527926,-1.1069355,0.36178547,0.19861804,-1.1625689,1.0268694,-0.6464245,0.13127242,-0.1969655,-0.47004634,0.15039355,0.28501007,1.0177648,-0.7615883,-0.72028774,0.45544228,-0.17584185,-0.348781,0.0
1.2489126,0.24367025,-0.60042614,0.18190302,-1.1272291,-0.14324972,-1.0994592,4.2269793,0.03269917,-0.6143429,-0.23428826,0.106047764,0.8839757,0.6231986,0.16283618,0.28289112,-1.1134669,-0.22037692,0.4494315,-0.122961506,-0.8616675,-1.7045801,-0.56025,-2.296849,3.5057404,-0.8386336,-0.59472233,2.2006767,-0.7088002,0.72820467,0.0
0.8171549,-0.48200417,2.3460784,-0.76723045,0.19189152,-1.4914564,-0.3081965,2.5859854,-0.4569823,-0.851595,-1.074065,-0.31148914,-1.6941401,0.79867345,-0.16051023,-1.1126211,1.0872442,-1.2962004,0.3790198,-0.026559344,-1.2089621,-1.1365191,-0.04110823,2.2258968,0.58745116,0.048094593,0.67075133,0.23987211,0.7012782,-0.07073256,0.0
