0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.6834651,-0.34198412,-1.6517588,0.5974939,-1.073278,0.29260495,1.1502297,1.4019037,0.08850368,-0.08213702,-0.8690582,-0.543497,0.5261826,0.7728414,0.11885655,0.21850722,-1.0037205,-0.54571646,0.37275556,0.56070006,-1.004163,-0.6444282,-1.1478794,-0.10910939,1.1840593,0.037183687,-0.63455945,0.5731663,-0.28966272,0.17835762,1.0
-0.9193414,0.74992037,-0.48437673,-0.78635734,0.05771587,-1.3470193,-1.3958349,0.2731244,1.4563141,0.21672772,-0.42039523,-0.1927853,-0.07167174,0.24353427,0.16502762,0.1089549,-0.39727452,0.40166026,-0.4721944,-0.46773398,0.3465823,0.29550537,-0.12488691,-0.111375004,-0.1454451,-0.20169407,0.16939133,-0.0075226044,0.109559365,-0.021473574,0.0
1.5481431,0.26591825,-0.14486605,-0.7104886,-0.8767048,0.11568537,1.0377748,-0.69665027,-0.7148254,-0.15004674,-0.8664677,-0.4079876,-1.9794112,-1.0712821,-0.28496268,0.2571669,-0.09039696,0.095707536,-0.17053,0.08146494,0.38527125,0.6520449,-0.07403329,0.20158495,1.4982014,0.6280642,0.11364675,0.30146065,0.04747935,0.23772985,1.0
0.7912964,-0.19989057,-1.4372467,0.37694553,-1.1548736,0.20979252,-0.7556487,1.3093023,-0.06749899,-0.44269526,-0.9125805,-0.5625672,0.0964883,-0.07355326,0.63285583,-0.084896855,-1.2945662,0.4671877,-0.07643251,-0.54185975,-0.6248954,-0.093510136,-0.30279812,0.23887384,-0.047441293,-0.08486982,-0.36128837,0.12626503,-0.5814874,0.24885231,0.0
-0.76859534,1.0425693,1.0896561,2.1425586,-2.109095,0.2857325,1.1581113,-0.71436816,0.3595138,-0.6926928,-1.3763783,-0.7616443,-0.25791857,-0.30954567,0.14942867,0.19594951,-0.19956487,-0.3267847,0.16646138,-0.24505329,0.3399901,-0.28654322,-0.0715144,0.24149038,-0.36272782,-0.698497,-0.30318493,0.8230922,0.8991005,0.13837788,1.0
1.4566995,0.039966926,-0.27846712,-0.48477423,-0.95219857,-0.29572555,-0.48185205,-0.18201838,0.32903245,0.6025375,-0.38166887,-0.56780887,-2.703621,0.618706,0.057028737,-0.49497524,-0.22792135,0.10776082,-0.18428439,0.23677528,0.395451,0.96252537,-0.2786615,0.59937274,2.2425854,0.4984182,0.54072374,0.47644418,0.47103947,0.07713322,0.0
1.7237638,0.38160092,0.22608554,-0.9221701,-0.94607806,-0.2791342,0.059963137,-1.1139139,-0.64316565,0.091013186,-1.1284168,0.14532526,0.04838648,-0.3743578,0.2869889,0.22865856,-0.3753723,0.18788609,0.035711836,0.10262326,0.3727606,0.38425988,0.05223576,-0.54865336,0.30481255,0.6074715,0.038933758,-0.04981914,-0.10633644,0.39117444,1.0
1.5742097,0.29164565,-0.024639037,-0.77712935,-0.9026612,0.041507985,-0.22419582,-0.5998801,-0.6313343,-0.17309093,-0.8753465,-0.10426787,-0.9982887,-1.0147862,-0.053724527,0.32071263,-0.35371572,0.21791697,-0.1614398,0.021600878,0.23417619,0.7609234,-0.13275295,0.8225784,1.9617001,1.2207261,0.19109994,-0.6412495,0.3851351,0.3966237,0.0
1.8155032,1.0973918,-0.030895364,1.4365103,3.6061723,0.5033969,-0.48601955,0.42338306,0.96319664,0.55248445,-0.55751944,-1.6739703,-1.288423,0.60254335,1.9077044,0.5868999,-0.49965176,0.754889,-0.22392356,-0.3743233,-2.1876316,0.8397735,-0.8756427,0.7163355,0.6408886,3.127676,-3.767249,0.071284875,1.9649054,-2.476705,0.0
-0.3311347,-1.6572741,0.5402187,0.12334934,0.22818232,-0.5014434,0.31319842,-0.11538981,0.42560735,0.062356662,-0.8597763,-0.4467359,0.046836574,0.8561373,0.6615384,-0.8101522,-0.31171924,-0.19152708,0.062466424,0.064778976,-0.07676512,0.12716171,-0.0035839537,-0.17521112,0.46984538,-0.0723173,0.075292334,-0.033896882,-0.07043179,0.111558214,1.0
-0.5351735,1.4169204,1.5030429,3.0034912,0.7879781,1.2830255,0.9383035,-0.45606467,1.3770692,0.29774573,-0.5360679,-0.15490259,0.13720888,-0.96002895,-1.5562031,-0.7605177,0.376827,1.1155587,-3.6449504,0.18933618,-2.2713318,2.4039927,-2.0955288,-1.5529311,1.0208614,-1.0638365,1.4601209,1.4840714,-0.83003,-1.9620845,1.0
