0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-0.8822573,0.42922902,0.12307771,-0.6226476,-0.21229556,1.7987984,0.10569352,0.18424337,-2.8892837,1.0955878,-0.601962,-1.0527495,0.045504387,0.25973517,-0.017610446,-0.07081137,-0.10562858,-0.73012966,-0.1422113,0.5626747,-0.5139732,-0.51049376,-0.4983324,0.26385325,0.09487804,0.38957715,-0.7859989,-0.057358418,0.5274067,-0.03868273,1.0
0.34034795,-0.83722687,-1.9232013,0.5640734,-0.47366214,1.3222555,-1.6572618,0.07713976,0.9743615,0.771848,0.23629853,-0.1810833,1.0338981,-0.30064476,-0.9961078,0.35608315,0.72624487,-0.6863046,-0.062156267,-0.22863887,0.5145172,-0.077623524,-0.41558725,0.37940574,-1.2770814,2.0118413,1.6746576,1.1707715,0.16368142,0.3353724,0.0
1.2550292,-0.16687287,-0.35148942,-0.13380837,0.32984725,0.9778213,-0.5558854,0.24588245,1.102784,1.0686973,1.1841564,-0.8781942,-1.0286239,-0.9465139,-2.3349338,-1.0726378,0.22867395,0.6523638,-1.1868653,-0.33689496,1.6493754,-0.6868908,1.413912,1.0941255,-0.49992642,-0.15167943,-0.01935356,-1.1131626,-0.3254276,-0.110527866,0.0
-0.33741802,-1.6599474,0.5447086,0.06891229,0.2820428,-0.33021834,0.5717193,-0.16681623,0.2568413,-0.00018805508,-0.7566765,-0.28673357,0.11497576,0.7632446,-0.15921086,-0.186798,0.11897342,-1.1094513,0.28778237,0.91466635,-0.6253027,-0.5311646,-0.58377606,-0.17858948,0.5004163,0.2963392,-0.30984947,-0.07720823,0.015687352,0.059156828,1.0
1.7024294,0.40336838,-0.123988725,-0.23669054,-0.4453915,-0.64059526,1.6426243,-1.1360182,-0.67161536,-1.4155366,1.1323205,-0.22825056,-1.2020651,0.17063005,0.3604553,-0.75158,0.08606668,-0.0022528244,0.5891484,0.092761494,0.411817,0.41849807,0.12103556,-0.26371035,0.4616726,0.15753709,0.2958082,0.10590124,-0.22448437,0.35990304,0.0
0.68077105,-0.3032014,-1.8704695,0.935731,-0.79813296,-0.032376,1.437659,0.19369379,-0.46652383,-1.8506687,0.93671036,0.3598955,0.13085118,0.082788825,0.8505363,-0.93065953,-0.82774264,0.62125844,0.12130432,0.14053367,-0.47075748,0.044750985,-0.14415663,0.42307112,-0.26034808,-0.07161783,-0.25192985,-0.5963709,0.12966621,-0.25247526,1.0
-1.1152028,0.7576805,-0.11606473,-2.057993,0.46819636,1.8968706,0.47342914,-0.23407844,0.07452008,-0.20969923,1.1680697,0.31928807,-0.21832511,1.3269529,0.79387873,-1.3920879,-0.07725332,0.8311633,0.39415023,0.24324998,-0.38262627,-0.044012483,-0.05488378,-0.002647145,-0.04991199,-0.14851272,0.39381748,-0.3716825,-0.24810277,-0.006910742,1.0
0.4371565,-0.35729817,-2.3868153,1.7260952,0.87950397,0.90212464,0.7137384,-0.3737917,0.045692526,-0.1826336,-0.6984078,3.1153812,0.1317199,-0.45098016,1.5392516,-1.3945277,2.7043118,0.7898043,-0.8074349,0.3742717,1.8475788,-1.3141831,1.7436154,0.7509406,0.15499969,-0.71415323,-0.42894667,-0.6605265,0.4253864,-0.48789623,1.0
-0.30524516,-1.7194397,0.5437887,0.21630654,0.2784819,-0.70998424,1.2720488,-0.3209714,0.6681557,0.30331594,-0.5730361,-0.40293142,-0.012288626,1.6000904,0.80548155,-1.1751618,-0.25373676,-0.23980325,0.1450198,0.12162928,-0.09739462,0.0147191025,-0.05831778,-0.28527,0.65839744,-0.12865616,0.31801268,-0.18630609,-0.013422155,0.17206885,1.0
1.0893818,2.3133113,2.628764,0.97934824,4.507999,-0.98906624,0.790414,1.1257384,-0.9904764,1.8021463,0.15928012,-0.74762267,0.36868566,-0.17598648,0.05065993,-1.0456961,1.7255847,1.3647112,-4.10939,-0.4628111,-3.0210822,2.3487885,-1.4700171,-1.8053309,-3.4896061,0.63319415,0.47671977,0.67363375,0.41283965,-2.2004054,1.0
