0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.0794888,0.54638785,-0.08953816,-1.7808567,0.38446945,0.9694622,-1.1064816,-0.09200916,0.8921272,0.095407985,1.764585,0.5632297,-0.005012258,-0.91980404,-0.35929328,0.43409127,1.2079389,1.1714512,1.1234396,1.792641,-1.001704,-0.91494113,-1.7649106,0.05563638,-0.41806898,-0.28300172,0.9369115,-0.4372159,-0.4261449,0.060763404,0.0
0.8296302,-0.2873928,-1.3195734,0.2756081,-1.0334154,0.33009347,0.4891717,0.9630159,0.11080781,0.0037811433,-0.7113263,-0.57965946,-0.44361055,0.03873855,0.45195493,-0.0817403,-1.0087305,0.38650408,-0.16336197,-0.53088725,-0.611363,0.086485274,-0.34106228,1.0839078,-0.38919774,0.3865252,0.26895756,-0.9439343,0.25823778,-0.076118745,1.0
1.4241458,0.059437305,-0.2735174,-0.5794117,-0.97166574,-0.08152314,-1.5864853,-0.086032726,0.15882702,0.33533612,-0.34779322,-0.45981625,-2.6402214,-0.119450584,-0.110780045,-0.123672694,-0.30724868,0.22212818,-0.29528642,0.08249293,0.29440996,1.060202,-0.272624,1.0279385,2.606347,0.6844749,0.42457953,0.2800821,0.5189591,0.053491004,0.0
0.38670605,-0.43158582,-2.2588792,0.8630573,-0.91003007,0.648157,-1.6734248,0.32618737,-0.10257626,-0.45045787,-1.6196682,0.05662726,0.77122575,-0.47117206,1.3466489,-0.27469638,1.7052096,-0.3662707,0.15938327,-1.7940127,0.45715225,1.0429239,-0.34305602,-0.3150012,-0.3213907,0.029091023,-0.45512033,-0.21477656,0.045181558,-0.12962787,0.0
1.260481,-0.092175424,-0.38838956,-0.015647445,-0.866122,0.3531825,1.6070409,3.8811545,0.7796848,0.73958004,0.4442395,0.59778476,0.54240006,0.9840756,0.2847638,0.5981517,1.3761338,-1.0414433,0.66476756,-1.2440735,0.23750032,-0.06854962,-0.94992805,-1.0526763,3.3831482,-0.5252698,-0.073203936,1.9447149,-0.25598666,0.63711715,1.0
1.6249825,0.4412816,-0.3060068,-0.02029534,-0.19599038,-0.7311951,-1.7468665,-1.2004838,-0.3095967,-1.6182046,1.335758,-0.90549976,-1.7647003,0.3439793,0.3930882,-0.82471603,-0.06888483,-0.17491794,0.99060845,0.5339674,1.2630738,1.1262134,0.27621436,-1.536306,1.3224702,-0.021390911,0.25417984,0.06674726,0.25184402,0.10476041,0.0
-0.40579197,-1.7830675,0.75083816,-0.36534053,0.490341,0.7160272,-0.32761204,-0.3285425,-0.11652364,-0.53526187,0.5450276,0.5426846,0.20859298,-1.7363553,-1.0771619,1.3055465,0.27661887,-0.7445742,-0.07033244,0.51725054,-0.34206554,-0.445202,-0.2601465,-0.00012414501,0.23015396,0.59718895,-0.5361918,-0.14269537,0.079029284,-0.04231444,0.0
-0.89415604,0.7568638,-0.62446284,-0.687177,0.053049456,-1.2795334,1.2826513,-0.26607123,0.86367786,-0.9187918,0.69342047,-0.08944037,0.14821841,-0.32296664,0.25996816,0.19992803,0.15436055,0.20927933,-0.496779,-0.30527285,0.2279794,0.2695984,0.20502205,-0.18117425,-0.008826469,-0.13156493,0.20798051,0.12893885,0.13106696,0.03861903,1.0
1.609673,0.20353048,0.026034221,-0.80874956,-0.8444029,-0.03800852,0.7635406,-0.9429412,-0.2993531,0.47323775,-0.74301887,-0.23118757,-1.7610712,-0.3448964,-0.17922075,0.13501681,-0.07592834,0.16098307,-0.263168,0.066193126,0.4272359,0.35174888,0.060252395,-0.63262624,-0.05828948,0.10896607,-0.0033174315,0.9040664,-0.65587455,0.3126135,1.0
-0.9382094,0.76985514,-0.50147855,-0.87373465,0.07971324,-0.9476346,1.0219126,-0.035071366,0.8464755,-0.24314912,-0.47625107,-0.44959176,0.05704139,-0.76459473,-0.028584618,0.7727718,-0.0804061,0.30068448,-0.7700146,-0.4139526,0.51158935,0.08597096,-0.18995823,-0.101784796,-0.08906781,-0.09385312,0.07394836,0.036179654,0.1722995,-0.09732028,1.0
