0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.8112731,0.031014137,0.6848976,-1.2468752,-0.71249914,-0.33586416,0.99110365,-2.533354,0.38911238,1.9971645,-0.5037992,1.2839936,2.565472,1.588361,0.09255739,1.0180932,-0.39081547,-0.4874186,0.2825314,1.1081342,-0.050654028,-0.5289275,-0.76386714,-1.5729741,1.1211592,0.62429035,0.18937738,0.26819873,1.010381,-0.28347567,1.0
-0.7060376,0.28969538,-0.17972276,0.5201429,-0.63020027,-1.2293797,-1.254525,0.30884698,-1.3517133,1.0373982,-0.26452336,-1.324365,0.13730007,0.26038814,0.8387679,-0.16865255,-0.2011429,0.16167973,-0.7294604,-0.38777983,0.35965338,0.2676641,-0.20590076,-0.0050957273,0.07554196,-0.03231141,-0.021684933,0.029785536,-0.29330096,-0.12580787,0.0
-0.901773,1.0530261,-0.6264914,-0.366161,0.9723583,-1.0936364,-0.6640293,0.13448784,0.7328644,0.10996307,-1.3051407,1.570275,-0.41755366,-1.1675739,-1.3419306,-0.8761489,-1.307377,0.65152663,1.5488799,-1.7045023,0.2861582,0.4678584,-0.14508283,-0.36576962,0.05276864,-0.1318782,-0.2763703,-0.06063712,0.3088709,0.030362856,0.0
1.2470183,-0.16538388,-0.0072818073,-0.39227927,-0.83243334,0.85845256,-0.76863843,4.6560316,0.8764397,0.63860416,1.6243342,1.3531051,1.4168377,-0.17794916,-0.48474413,1.8720537,-0.9602499,0.045821436,0.4028311,0.13416313,0.78800124,-1.0368801,0.070027314,-4.1048837,1.5707917,-0.5449207,0.019930124,0.61207074,0.28043738,0.3517325,0.0
1.3984947,0.54038787,-0.84797895,1.2129744,1.8130122,0.25853944,1.1752636,-0.66486907,0.19054987,-1.7094202,1.7493845,-3.2077286,-0.168539,0.089153446,0.5123887,-0.1757628,0.04570699,-0.9207777,2.0962548,-1.0526707,1.4304107,0.18020314,0.5962577,0.45227668,0.30649933,-0.23161933,0.51494473,-1.8695949,-0.24491282,0.49338832,1.0
-0.7544882,-0.051518116,0.005033832,0.30643442,-0.2969026,-0.54420626,1.0524434,-0.1760351,-0.87062484,1.941829,0.90157276,-0.79504204,-0.07321019,-0.096309274,0.2768275,0.5816634,0.0602532,0.32371858,-1.0231019,-0.54489416,0.6210405,0.1639706,-0.1647701,0.17146547,-0.25284383,-0.09944459,0.24907915,0.04515924,0.42596373,0.005084703,1.0
-0.8948739,1.0297697,-0.65068877,-0.6684792,-0.20283696,-1.6131456,-1.1332399,0.36351475,0.5690751,-0.9850919,-1.2101041,-0.81305104,0.21054643,-0.19045742,0.5187317,-0.016907766,-0.29126894,0.21182609,-0.46340585,-0.24661027,0.26618382,0.18120155,-0.23716862,-0.23767492,0.13800022,-0.14641474,-0.11643352,0.10888795,0.073538564,-0.027079761,0.0
-0.8880028,0.98220235,-0.72975045,-0.43952295,0.21976963,-1.4667989,1.485061,-0.41943172,-0.018244721,-2.4448934,1.051494,0.3834769,0.26318383,-1.0404305,0.30888936,-0.12916641,0.2981535,0.46800599,-0.39538443,-0.029029783,0.570187,-0.21878728,0.16746722,-0.13744535,0.18181741,-0.06614438,-0.06546788,0.006648592,0.19139312,-0.047925863,1.0
-1.1214943,0.92695004,-0.171406,-2.0906186,0.46287093,2.0906088,0.8270966,-0.13865617,-0.50411147,-0.53329444,0.14092655,0.17441231,-0.26844648,2.496068,0.49392986,-1.2224512,-1.2550462,-0.9344919,-1.2219101,-1.3577687,0.53557986,0.5120949,1.3529063,0.16325772,0.16021967,0.704913,-1.1790228,-0.05884504,0.29682392,-0.20479381,1.0
-0.9298027,0.90814763,-0.5335745,-0.9217104,-0.067548834,-1.03287,-1.5262797,0.33380476,0.59627247,-0.78503287,-0.6368166,-0.35390195,0.27597088,-0.928061,-0.6371871,1.1865038,0.14885904,-0.60263777,-0.44050527,0.47014958,-0.15653089,-0.3289454,-0.61560506,-0.0040197023,-0.045817684,0.28390875,-0.5130904,0.15241037,0.11978078,-0.050249223,0.0
