0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-0.97523564,1.0243421,-0.6734919,-1.740506,0.13106513,1.6104348,-0.07557995,0.21200478,-0.14009663,-0.13084127,-1.3151708,0.2776905,0.5981066,-0.32601455,0.97044533,-0.06644063,6.867556,-3.3296044,0.8332945,-4.0745716,-0.42721096,2.070954,0.296085,-0.79110837,1.5572176,0.205596,-0.1589792,0.8105561,-0.23634873,0.63174963,1.0
-0.95914954,0.6169999,-0.38263056,-1.0442864,0.13761476,-0.74050355,-0.55263704,0.07002923,1.2728094,0.12271793,0.32438836,0.04272066,0.069706574,-0.5745296,-0.8739931,1.4679163,0.27787375,-0.47430208,-0.6549411,0.39382622,0.012535491,-0.35556898,-0.6192503,0.1232317,-0.29960918,0.25782642,-0.21214198,0.051541224,0.16723254,-0.06709764,0.0
1.1328908,0.066727206,-0.9477723,-0.017581778,-1.0840538,-0.08764794,-0.8625154,0.34385368,-0.34731576,-0.4608752,-1.1070292,-0.7239233,-1.3057827,-0.23264095,0.27798024,-0.3941739,-0.6148479,0.22844677,-0.15903084,-0.15140615,-0.19884397,0.2763811,-0.056778315,0.15846293,-0.88661844,0.40982306,-0.32626975,-0.28597286,-0.8134523,0.44833514,0.0
1.1059555,-0.24052723,-0.5200163,0.21452701,0.112053715,1.0300474,0.16085856,2.7912989,1.2759862,0.8814534,1.6852732,-0.09330804,1.1205605,-0.09358804,-2.0696907,-0.095184766,-0.3670603,0.106014304,-0.56650865,-0.26420152,0.30167058,-2.1636288,0.2363938,-0.1427891,3.138132,-1.4715264,-0.850255,1.701927,-0.8816309,0.22388063,1.0
0.71986264,-0.3377194,-1.6189277,0.8146618,-0.5164753,0.26559824,-0.4192027,0.8835963,-0.15337001,-1.7071004,1.9482875,1.4153647,0.35037205,-0.066125885,0.01582526,-0.14400738,-0.4856988,0.18849762,0.082071766,1.025329,-0.82335496,-0.9205816,-0.45611072,0.29725885,0.86285883,-0.3064429,-0.9001491,0.33887318,-0.18474226,-0.17654948,0.0
0.34739387,-0.8939524,-2.01351,0.74336874,-0.5343405,0.92718154,0.3175625,-0.15602168,0.89931,0.86309904,0.25649464,0.66826046,0.3479038,0.66075075,-0.031601083,0.47942486,0.10511051,-0.37642342,-0.08718256,0.6825701,-0.18070605,-0.2609944,-0.7079853,0.22820647,-1.1798936,0.26733205,-0.39369252,-0.6699738,0.23113756,-0.41852406,1.0
1.5171161,0.11608915,-0.22149159,-0.35660005,-0.35628664,0.029885503,0.63523126,-0.87675875,-0.27412987,-0.9357737,1.7724938,0.18160897,-2.59748,-0.75270194,-0.3808997,-0.25941303,0.26689622,0.39097592,-0.25369713,0.18408903,0.3753834,0.96192175,-0.047816545,0.1584913,1.5821316,0.6426809,0.34386596,0.44415334,0.31131387,-0.27300608,1.0
-0.9321896,0.63173664,-0.4504336,-0.8505487,0.11891302,-1.1799564,-0.4796273,0.11694579,1.5572581,0.40959743,0.11787581,-0.03413921,-0.04253622,0.54910433,-0.56042314,0.7463194,0.16429417,-0.52760124,-0.39248025,0.50462055,-0.14158383,-0.33377162,-0.7253421,0.038165253,-0.26697618,0.122924395,-0.078177415,-0.056115437,0.16992763,-0.077712744,0.0
1.7339377,0.27504,0.39853486,-0.86674255,-0.7261521,0.07153268,0.9620428,0.8632483,-0.058257848,0.45323342,0.0219714,0.2687781,-1.1488161,-0.42868555,-0.122549415,0.21216182,-0.06094523,0.54405814,-0.6573074,-1.4962802,-1.0340961,-0.9152434,0.09070585,2.1965485,-1.3179245,-0.7218927,0.26126766,2.1138327,-0.93130606,0.013668307,1.0
-0.3928001,-1.7292074,0.6927127,-0.27783856,0.48133186,0.6555721,1.109369,-0.44354433,-0.23702164,-0.45963907,-0.062445994,0.15280512,0.1460727,-1.8606576,-0.33027977,0.76488465,-0.087803625,0.04905231,-0.27224284,-0.32838076,0.17475885,0.03932598,0.2811931,-0.15327254,0.37262347,0.22656837,-0.1460097,-0.08740064,0.0594267,-0.009052883,1.0
