0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-0.22662072,1.4457073,2.2265143,1.5030808,-2.140292,-0.059977733,-1.1513406,0.5631926,0.38092947,-0.8280582,-0.9737011,0.32816,1.4344778,-0.5865948,0.5456316,0.5425304,-0.40622842,-0.16345908,0.16535334,-0.97144103,-0.20970027,-0.63174003,0.48237228,1.3025807,1.9528375,2.3721437,1.3583692,-5.427635,-0.4597217,0.888343,0.0
-0.31451836,0.5435993,-0.69220155,1.6133687,3.0309815,1.4506958,-1.27797,-0.113543876,-3.8144813,-3.5977118,-1.7680415,3.206283,-0.4241399,3.1257725,-2.0492322,3.0606148,-1.4920886,-3.060909,-4.7453322,0.18213049,0.17153838,0.9220845,-1.3651586,-0.73551726,0.0065111644,-3.67622,4.326632,-0.334626,-0.92665124,2.2696335,0.0
1.1114974,-0.20491181,2.8285103,-1.0539544,0.25025883,-1.5934048,1.92105,2.3292592,-0.92590654,-0.8153633,-1.5157423,-0.21125205,-1.2050954,0.36527467,0.3843609,-1.4051511,1.2342063,-0.53140193,0.26447523,-0.91031355,-0.0030168488,-1.6013684,1.5339934,-1.5164261,-5.2334185,-0.81613934,0.91930676,-0.8428946,-0.9243233,0.7038633,1.0
0.34714592,-0.9414946,-1.9715979,0.67070216,-0.7085575,0.8324584,0.5639806,-0.16642421,1.0225513,0.92335045,0.41980514,-0.032401763,0.48618132,0.9350531,-0.42841685,0.40181366,-0.8707097,-0.3030323,-0.0728132,0.9526687,-0.47586057,-0.096442595,-0.97426647,0.13213605,-1.5044996,0.767947,0.3017194,-0.26269618,0.24371718,-0.4093035,1.0
0.60772395,1.8799736,1.9321743,1.2335166,3.1863375,-1.1113412,-0.017930707,3.6529884,-1.3815571,-0.5136549,2.9591784,0.17940326,2.241254,-0.06065278,1.5576468,1.0443413,1.1501294,-0.18536034,0.80674803,1.7405059,1.9493405,-0.17864805,1.2167642,-3.3403506,-0.2127309,3.8671112,-4.1527987,-0.037583157,0.87917346,-1.1457977,0.0
1.5416368,0.06792825,0.025521075,-0.843538,-0.8036849,0.23925234,-0.021385927,-0.35467443,0.07416291,0.68080884,-0.16686949,-0.12535045,-2.4446125,-0.5781598,-0.3503565,0.30721292,0.54067475,0.04999338,-0.3177854,-0.37541404,0.752743,0.80165553,0.03896031,-0.29365575,0.60125,0.32256076,0.37404928,0.6579617,-0.036984324,0.1925749,1.0
0.33530337,-0.7679632,-2.0234692,0.5379794,-0.91583645,1.1206461,1.5208179,-0.18765984,0.2794279,0.41820508,-0.59613824,-0.5094818,0.4078112,-0.4002196,0.853388,0.022016646,-1.5628166,1.2573793,-0.025188636,-0.5146032,0.110967085,0.801168,-0.2050289,-0.17273885,-1.2458245,-0.14970191,0.16948453,-0.6425303,0.07014045,-0.36527082,0.0
-0.41353357,-0.8729277,-0.27420577,0.45803425,-0.18445577,-0.33478743,0.4213637,0.1808849,-1.4072177,-1.178321,-1.9927919,-1.105466,0.189601,3.354794,-3.576806,3.6791193,2.326799,5.406871,1.4489605,-0.29939502,-0.53450334,0.89122295,1.896668,0.24569264,0.23816882,0.40902302,-0.4991861,-0.09025328,-0.6095671,-0.3521254,1.0
-0.91689295,0.83097416,-0.570679,-0.7454374,-0.00015278434,-1.2665098,1.0658523,0.03603452,0.8850415,-0.22414163,-0.85113585,-0.6878458,0.054523483,-0.10240844,0.26188207,0.30566007,-0.12924568,0.2106941,-0.62554693,-0.284347,0.40433687,0.0676338,-0.28027222,-0.1642474,0.005412962,-0.17513698,0.11305001,0.056991387,0.14232342,-0.061758112,1.0
-0.4438485,-1.8575011,0.5991034,-0.14669539,0.51704615,0.5171137,1.0425794,-0.3481708,0.09662566,-0.30636007,0.6127117,0.38625795,0.033120807,-0.90357184,-0.901773,0.8403387,0.3461304,-0.8418187,0.046902638,0.6469654,-0.349807,-0.4456484,-0.37095648,0.077306814,-0.3596365,0.18907598,-0.5005033,0.23390298,-0.055722103,-0.13938612,1.0
-0.45778412,-1.8377557,0.6876529,-0.32982814,0.4981717,0.77339137,-0.7646662,-0.21293384,-0.02114834,-0.5712077,0.8187193,0.6170506,0.10434296,-1.7805403,-1.1489506,1.3130181,0.27446818,-0.6812263,-0.08026444,0.46847948,-0.30691487,-0.41020373,-0.22679879,0.034951538,-0.30866998,0.30972797,-0.6193514,0.15722543,-0.037562065,-0.14379413,0.0
-0.30629462,-0.93851024,-0.13742979,0.80421007,-0.2936225,-1.6487355,-1.3726695,0.42158103,-1.5282259,-3.323931,-1.9744992,-1.1035372,0.5278321,0.763593,0.8499392,-1.8818445,-0.021628618,-1.4330636,1.1674087,1.2728479,-1.1880141,-0.4648412,-0.59499943,-0.65820205,0.3530327,-0.13835132,-1.178597,0.756398,-0.2954049,-0.022302665,0.0
0.89379644,-0.29750374,2.5612938,-0.8442117,0.27311406,-1.2960823,-0.6786163,3.3602154,-0.76237315,-1.2457805,-1.2214761,-0.13175303,-1.2157184,-0.32832107,0.2992815,-1.2495341,0.88983107,-0.42055038,0.38763896,-0.14904453,0.7658493,0.4225514,1.2635459,0.058415413,-1.7753845,0.6132104,1.3413608,-2.5678422,2.090269,-0.73568696,0.0
1.4282544,0.023322534,-0.28188878,-0.60459715,-0.88470876,0.017001433,-0.24586149,-0.7033969,0.0614801,0.48594263,-0.399581,-0.46875557,-2.6328309,-0.15919462,-0.23939732,-0.046509556,-0.16532631,0.09560567,-0.20094302,0.5104594,0.8347224,1.247807,-0.1905336,-0.16692665,2.2914796,0.75630164,0.4209617,0.18970919,0.57392347,0.050485097,0.0
