0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-0.6913507,0.45374382,-0.31231216,0.6981467,-0.3929211,-1.1590145,0.17945781,0.18522058,-1.9712706,0.6661831,-0.7396389,-0.966933,0.18284203,-0.03404626,-0.19041897,-0.050668463,0.04976695,-0.82960254,0.13656336,0.2924159,-0.2637606,-0.34866664,-0.8478322,-0.03544732,0.21301562,0.30981147,-0.56224036,0.033205833,-0.2039837,-0.16464113,1.0
0.34709668,-0.7516467,-2.0372934,0.7791247,-0.28508806,1.1940888,-0.76085657,0.017703999,0.63628685,0.76067,-0.38235176,1.1271099,0.36692545,-0.16960531,-0.010376313,0.62558025,0.83157927,-0.3627945,-0.28539884,0.50800645,0.18535048,-0.45279598,-0.3185747,0.3682338,-0.90453464,0.19910224,-0.5997407,-0.6206254,0.25727808,-0.44479516,0.0
-0.38485625,-1.8052137,0.56308013,0.052400332,0.4076701,-0.042451516,1.7622395,-0.4097248,0.39736944,0.0020950425,-0.019852502,-0.14507677,-0.07827515,-0.0539632,0.706617,-0.5940182,-0.3674035,0.53737086,-0.22893131,-0.6675635,0.45302364,0.47929335,0.49212024,-0.1392,0.0538383,-0.373464,0.31633455,0.12712531,-0.1017224,0.029841794,0.0
0.60528255,-0.33173054,-2.029873,1.1074284,-0.58476895,0.042598255,1.0945034,0.11720178,-0.4152607,-1.6654736,0.7715324,0.77106446,0.346954,0.477634,0.29007715,-0.6664514,-0.4156283,-0.15109037,0.25540003,1.4030372,-0.87237144,-0.6882933,-0.6167308,0.3684626,-0.27460614,-0.051531944,-0.8260845,-0.46206507,0.09051888,-0.40958306,1.0
-0.9596545,0.5664178,-0.36900723,-1.0334511,0.16488214,-0.7616522,-0.18952432,0.028021635,1.4493272,0.39783692,0.35958531,0.031769764,0.013985021,-0.27555764,-0.84690607,1.4051743,0.29187325,-0.48787194,-0.6732092,0.41165015,0.025483437,-0.37429723,-0.65570915,0.13414112,-0.3264799,0.2236352,-0.1266792,0.038499065,0.17326742,-0.06323392,0.0
-0.4677446,-1.8565366,0.4122552,0.17424561,0.30179107,-0.3352062,-1.380136,0.12046021,0.84588563,0.06403396,0.5139732,0.092973575,-0.29210147,1.5384562,0.027273804,-0.7756858,0.21475896,-0.640724,0.46531966,1.0932237,-0.817389,-0.59379965,-0.6730992,-0.5165427,-0.80551565,-0.600325,-0.18362252,0.57781154,-0.28938663,-0.27686527,0.0
0.47772,1.7241465,3.367363,0.8208002,-1.7101407,-0.4635509,1.1961946,-0.4292224,0.49732915,-0.60292214,1.0152504,0.7168864,-2.1486619,-0.30686238,-0.46604112,-0.15117225,1.4957483,-0.5682068,0.20142101,0.33124113,1.8188562,1.4775113,0.85129905,1.1029695,-1.0252136,1.388122,1.4548196,-2.7190204,-0.4826304,-0.23616587,1.0
0.7813067,-0.162126,-1.437866,0.2708062,-1.00027,0.73974663,1.3594846,1.0620414,-0.7286034,-0.80118954,-0.94851744,-0.40111578,0.2898105,-1.076071,-0.47400415,0.92344165,-0.66901284,-0.57185465,0.21015644,0.38444713,-0.9056958,-0.66971105,-0.73686224,0.17728938,-0.81364346,0.79060984,-0.65098774,-0.9385343,-0.28813356,0.29658118,1.0
0.36763707,-0.520722,-2.1830301,0.65788734,-1.207497,0.62841386,-1.682033,0.3506184,-0.12391238,-0.52321684,-1.1609863,-0.4324633,0.8375523,-0.15891388,0.27526733,0.48678538,0.39921454,-0.9844364,0.4821156,-0.21829866,-0.59754807,0.49401718,-1.2128111,-0.24049227,-0.83394665,0.52239573,-0.8312599,-0.36029625,0.0610743,-0.23988403,0.0
-0.6534262,1.4833672,1.006207,3.017453,0.16816504,1.1353469,0.17691663,-0.8823779,0.87468445,-0.6482655,-1.0558565,-2.4178514,1.9551482,-1.9621027,-3.8753054,-3.350844,0.93029165,-0.18812542,-0.45839846,0.7133054,4.844648,-3.6528194,4.252645,2.2776096,-0.26787186,6.5875115,10.841458,7.869304,-1.2353604,2.6206882,1.0
-0.79773736,0.89212304,1.219053,1.9853489,-1.9836372,0.71989995,1.5605971,-0.7500875,0.5966769,-0.23621237,-0.88103294,-0.454565,-0.26538777,-0.7168852,-0.172931,0.7882305,-0.107273765,-0.17991458,0.07939533,-0.2714205,0.5924224,-0.16461693,0.0108861895,0.34247065,-0.58837533,-1.2853215,-0.38591787,1.4928286,4.300602,1.0105844,1.0
0.37625727,-0.5367387,-2.2214468,0.8344928,-0.7904385,0.76829404,-1.1398821,0.25137967,0.11562573,-0.021014126,-1.3222972,0.30323204,0.73749936,-0.0011659416,0.5918522,0.2060763,2.1816084,-1.2689973,0.3495509,-0.88258135,-0.022030689,0.4191624,-0.9591856,-0.16255689,-0.42975283,0.31515753,-0.69887936,-0.2700251,0.106210135,-0.17771801,1.0
