0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.1153697,0.7490692,-0.10765846,-2.0295646,0.46206567,1.7997541,0.2732961,-0.20620255,0.10892599,-0.22860424,1.1238583,0.34655243,-0.21744187,1.2829489,0.6747075,-1.1826218,-0.16977966,0.65865874,0.114829905,-0.03066824,-0.1571848,0.021567862,0.03271832,0.031762183,-0.06345506,-0.02529389,0.19926175,-0.32041925,-0.16767174,-0.03129888,1.0
-0.90450376,1.0420169,-0.68391395,-0.6823434,0.09021753,-1.0800236,1.4384527,-0.0005042596,0.08927605,-1.0496991,-1.2843027,-0.507415,0.18024236,-1.3476552,-0.09282729,0.41711885,-0.23220618,0.16793466,-0.26015383,-0.49010903,0.30298066,0.11611621,-0.089687645,-0.26392478,0.17186543,-0.07966772,-0.1884917,0.11272179,0.18392396,-0.07944613,1.0
1.6211089,0.29659522,-0.15425122,-0.59881556,-0.94080985,-0.521697,-0.4336805,-1.6035308,-0.92871195,-1.613381,1.1232717,0.41292503,-1.618074,-0.6546787,0.03491136,-0.44690406,0.13500197,0.2193822,0.26333845,0.62160456,0.89078367,0.85888666,0.26654792,-1.7461823,0.6126646,0.4248354,-0.14657728,0.7489888,-0.23605052,0.29084527,0.0
-0.41422948,-1.8290912,0.5572432,-0.02639367,0.47733316,0.23083523,1.7295027,-0.36493835,0.19137333,-0.12712246,0.27326468,0.16350296,0.02976621,-0.17121737,-0.633191,0.42810208,0.33462074,-0.9653985,0.15183824,0.79817384,-0.41222876,-0.43495706,-0.483142,0.11597712,-0.22065951,0.18288359,-0.41987094,0.20305909,-0.018835803,-0.07940491,0.0
-0.66676414,0.51465,-0.39329737,0.9219297,-0.13529022,-1.3120965,0.6860536,0.13162078,-1.9147949,0.94226545,-1.0354044,-0.51489747,0.014944361,0.301455,-0.43307233,-0.73158944,-0.25116253,-0.8329575,0.8338132,0.030794714,-0.40618658,-0.2652065,-0.8137919,-0.1394936,0.28878212,0.22740695,-0.5489131,0.00981798,-0.15766834,-0.11689833,1.0
1.7729815,0.2534615,0.3361633,-0.8859471,-0.82238585,-0.435914,0.80366313,-1.3900765,-0.3968262,-0.18230614,0.56534886,0.7941298,-0.053265933,0.06328038,0.27963537,-0.036021132,0.043190185,0.24229325,0.15733661,0.1840001,0.76735073,0.4086955,0.33073133,-1.3887144,-1.1284338,0.45498502,0.23860066,-0.3141192,-0.25054136,0.42610234,1.0
-0.90855396,0.9229711,-0.6089845,-0.74276745,-0.034807056,-1.3180143,-0.4190207,0.25369406,0.70114464,-0.54629505,-0.9150207,-0.46910495,0.17723697,-0.14069329,-0.45432824,0.6734748,0.113606855,-0.699322,-0.22852363,0.5515542,-0.25115836,-0.3745512,-0.73646533,-0.08918944,0.0042613978,0.17879675,-0.404272,0.057006996,0.15724467,-0.08591204,0.0
-1.0679684,0.9082526,-0.22026137,-1.8115166,0.21596485,1.144642,-1.1198013,0.22276518,0.013867875,-0.30326366,-0.50253123,-0.25664195,0.025022447,-0.8010367,0.31370997,-0.014965323,-0.027383123,0.8861762,0.08299903,0.0388917,-0.14064603,-0.016868953,-0.30097973,-0.04483184,-0.00462386,-0.14695069,0.18405934,-0.14498737,-0.21821922,-0.025556194,0.0
-0.7364296,-0.16573036,0.018736351,0.43340272,-0.27608344,-0.9643633,0.02052887,-0.16216762,-0.23871459,2.212576,1.7354871,-0.42568862,-0.19608738,1.0717347,0.52978027,-0.08419927,-0.020116912,0.4028973,-0.84475106,-0.5129507,0.5355886,0.29536155,-0.13158156,0.1552521,-0.31751403,-0.09056724,0.48732042,-0.15649262,-0.2391524,-0.12296698,1.0
-0.6751076,0.21253799,-0.3171556,0.8539299,-0.42074478,-1.6052877,0.7023018,-0.38402966,-1.6655954,-0.496997,2.458574,-0.22833805,0.26760024,0.876626,0.37009948,-0.5521262,0.686037,-0.6196408,-0.08890666,0.7560727,-0.20534155,-0.43464157,-0.6410045,0.032317743,0.058846038,0.31034353,-0.21155526,-0.10089508,-0.22333752,-0.10981377,1.0
-1.1066049,0.7407023,-0.111136444,-1.9779098,0.4506513,1.6263888,-0.56666684,-0.11155229,0.12937246,-0.40451285,1.0223527,0.5948026,-0.25273305,1.7170094,0.083188355,-0.3635825,-1.1607975,-0.7713451,-1.6331358,-1.6434723,0.85812455,0.66185385,1.4314928,0.26070678,-0.08693496,0.7666754,-1.1312933,-0.037445765,0.35581616,-0.2101171,0.0
-1.0013291,0.9448256,1.5875295,0.71918404,-1.6255301,3.6395397,-0.36520886,-0.7733455,-0.320658,-0.29281625,0.32119307,0.32550344,-0.70330626,2.3419223,0.44623864,-1.3111352,-1.1781735,-0.6383882,-0.08238404,-0.8464408,-0.0074340254,-0.20847277,1.1538082,0.3073118,-0.3173531,-0.12728888,-0.7808882,-0.14836499,0.6450699,-0.14476748,0.0
-0.6197471,1.7750455,1.0311288,3.6288645,1.638405,1.2468243,-0.0541873,-0.97162455,0.7014675,-0.4551206,-1.525618,-0.6087894,0.14865641,-1.6345118,-0.4766609,0.15740183,-1.5599751,-0.18715572,3.5726645,-1.6879321,0.7333793,-0.6877124,0.9569115,-0.5553455,-1.9275229,12.192853,6.102646,8.819568,-0.5710784,2.2099879,1.0
-0.36979303,-1.6816816,0.53229976,0.05311826,0.2700101,-0.22347647,0.2555756,-0.11595311,0.2841305,-0.085495315,-0.6810329,-0.33902195,0.018283244,0.20922475,0.4243002,-0.45024052,-0.2717739,-0.11843852,-0.029915981,-0.046830405,-0.034558143,0.093830906,0.06968822,-0.22007689,0.21747223,-0.12809828,-0.038931265,0.12371531,-0.08704032,0.02856188,1.0
