0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0.14940204,1.8176746,0.5426762,0.35650477,1.518014,1.0296372,0.54944944,1.2094716,1.2983222,0.8104388,1.2823122,1.1575568,0.89048344,1.3023914,1.0618745,0.14940165,1.8176736,0.5426755,0.35650444,1.5180105,1.0296361,0.5494493,1.2094599,1.2983211,0.81043893,1.282273,1.1575552,0.8904834,1.3025178,1.0618697,1.8400735,-0.3548724,1.374404,-0.32233503,0.1490563,0.023154674,1.0058129,1.847586,-0.36796662,1.3703184,-0.32862136,0.16410075,0.026207102,0.9758511,1.8578377,-0.3368313,1.3702124,-0.3374093,0.18214136,0.011998875,1.3068894,1.8492898,-0.32309327,1.4363316,-0.3573652,0.21362783,-0.055744994,1.6650778,1.8238562,-0.41653058,1.4965128,-0.41200355,0.16798997,-0.17737243,0.9827072,-0.6454615,-0.0686471,1.0058129,-0.64561784,-0.07381281,0.9758511,-0.6460454,-0.08754945,1.3068894,-0.646977,-0.102776885,1.6650778,-0.6480598,-0.11296473,5.3129253,1.7835302,-0.3093935,1.4463028,-0.25354624,-0.18388122,-0.14002925,5.83702,1.7901034,-0.3170849,1.4493476,-0.2588675,-0.16896546,-0.12761056,6.5018845,1.8000963,-0.32976437,1.4537989,-0.2648023,-0.14911531,-0.098010436,8.769683,1.819596,-0.38523385,1.4886738,-0.271592,-0.092792906,-0.028347168,9.667505,1.8455063,-0.43417794,1.5372372,-0.30590284,-0.05789265,-0.05432786,0.9876529,1.0
0.7083263,1.3214383,1.2706685,0.5841579,1.4243779,1.1395537,0.5249945,1.3348608,1.2059157,0.80873233,1.3108848,1.1395905,0.8593068,1.3130109,1.0547357,0.7083262,1.3214374,1.2706683,0.58415765,1.4243746,1.1395528,0.5249944,1.3348489,1.2059141,0.8087324,1.3108457,1.1395886,0.85930675,1.3131388,1.0547308,-0.92048275,-0.35487998,-0.98799855,-0.32233503,0.1490563,0.023154674,-0.7092909,-0.9285177,-0.36876297,-0.99180377,-0.3286214,0.16410075,0.026207102,-0.72747093,-0.9398548,-0.4003794,-0.9962178,-0.33761963,0.18214136,0.011998875,-0.7248585,-0.9500323,-0.51201934,-1.0266899,-0.3597802,0.21362783,-0.055744994,-0.72262913,-0.9424421,-0.6019854,-1.0517107,-0.4150068,0.16798997,-0.17737243,-0.6900254,1.8115392,-0.0686471,-0.7092909,1.8114561,-0.07381281,-0.72747093,1.8113112,-0.08754945,-0.7248585,1.8110191,-0.10568647,-0.72262913,1.8108642,-0.12643051,-0.57302916,-0.89886326,-0.3093937,-0.9875037,-0.25354624,-0.18388122,-0.14002925,-0.6050687,-0.906916,-0.3170849,-0.99083936,-0.2588675,-0.16896546,-0.12761056,-0.6471386,-0.9184164,-0.32976475,-0.99473715,-0.2648023,-0.14911531,-0.098010436,-0.6631901,-0.92474747,-0.38523453,-1.0036075,-0.271592,-0.092792906,-0.028347168,-0.65883416,-0.91294426,-0.434179,-1.0054954,-0.30590284,-0.05789265,-0.05432786,0.9876529,1.0
-0.97050685,-1.187221,-0.7585105,-1.0008146,-1.2516781,-0.83020604,-1.0240605,-1.2749883,-0.81331676,-1.0131985,-0.6576657,-0.24789202,-1.0138642,-0.4184243,-0.27997515,-0.97050786,-1.1872215,-0.7585119,-1.0008156,-1.2516793,-0.8302099,-1.024061,-1.2749927,-0.8133292,-1.0131989,-0.6577047,-0.24791707,-1.0138649,-0.41855067,-0.28001145,-0.92048275,-0.35487998,-0.86914766,-0.32233503,0.1490563,0.023154674,-0.7092909,-0.9285177,-0.36876297,-0.87296695,-0.3286214,0.16410075,0.026207102,-0.72747093,-0.9398548,-0.4003794,-0.8771606,-0.33761963,0.18214136,0.011998875,-0.72484565,-0.9500323,-0.51201934,-0.9027312,-0.3597802,0.21362783,-0.055744994,-0.7220078,-0.9424421,-0.6019854,-0.9234548,-0.4150068,0.16798997,-0.07755643,-0.6900254,-0.6454614,-0.0686471,-0.7092909,-0.6456177,-0.07381281,-0.72747093,-0.64604527,-0.08754945,-0.72484565,-0.6470166,-0.10568647,-0.7220078,-0.64829874,-0.12643051,-0.57302916,-0.89886326,-0.3093937,-0.8650605,-0.25354624,-0.18388122,-0.14002925,-0.6050687,-0.906916,-0.3170849,-0.8680752,-0.2588675,-0.16896546,-0.12761056,-0.6471386,-0.9184164,-0.32976475,-0.8715529,-0.2648023,-0.14911531,-0.098010436,-0.66313004,-0.92474747,-0.38523453,-0.8782225,-0.271592,-0.092792906,-0.028347168,-0.6561462,-0.91294426,-0.43417898,-0.8775723,-0.30590284,-0.05789265,-0.05432786,-1.0121909,0.0
-0.9702713,-1.1792105,-0.74526894,-0.9996936,-1.1766701,-0.71377677,-1.0208421,-0.7359823,0.003496057,-1.0119989,0.3391638,1.5396007,-1.0130975,-0.11405886,0.52998734,-0.9702723,-1.1792109,-0.7452703,-0.99969465,-1.1766715,-0.71378046,-1.0208426,-0.7359883,0.003488027,-1.0119992,0.3391248,1.5396055,-1.0130981,-0.114140525,0.5299701,-0.92048275,-0.35487998,-0.86914766,-0.32233503,0.1490563,0.023154674,-0.7092909,-0.9285177,-0.36876297,-0.87296695,-0.3286214,0.16410075,0.026207102,-0.72747093,-0.9398548,-0.4003794,-0.8771606,-0.33761963,0.18214136,0.011998875,-0.7248402,-0.9500323,-0.51201934,-0.9027312,-0.3597802,0.21362783,-0.055744994,-0.7216972,-0.9424421,-0.6019854,-0.9234548,-0.4150068,0.16798997,-0.17737243,-0.6900254,-0.6454614,-0.0686471,-0.7092909,-0.6456177,-0.07381281,-0.72747093,-0.64604527,-0.08754945,-0.7248402,-0.6470166,-0.10568647,-0.7216972,-0.64829874,-0.12643051,-0.57302916,-0.89886326,-0.3093937,-0.8650605,-0.25354624,-0.18388122,-0.14002925,-0.6050687,-0.906916,-0.3170849,-0.8680752,-0.2588675,-0.16896546,-0.12761056,-0.6471386,-0.9184164,-0.32976475,-0.8715529,-0.2648023,-0.14911531,-0.098010436,-0.6631051,-0.92474747,-0.3852345,-0.8782225,-0.271592,-0.092792906,-0.028347168,-0.65480214,-0.91294426,-0.434179,-0.8775723,-0.30590284,-0.05789265,-0.05432786,-1.0121909,0.0
-0.97050685,-1.1872209,-0.75851053,-1.0008113,-1.2516778,-0.83022565,-1.023918,-1.2820959,-0.8262748,-1.0130668,-0.6061486,-0.23254168,-1.0133139,-0.13943845,0.10725696,-0.97050786,-1.1872214,-0.75851196,-1.0008124,-1.2516788,-0.8302295,-1.0239186,-1.2821003,-0.8262873,-1.0130671,-0.6061876,-0.23256648,-1.0133145,-0.13952385,0.10722977,-0.92048275,-0.35487998,-0.86914766,-0.32233503,0.1490563,0.023154674,-0.7092909,-0.9285177,-0.36876297,-0.87296695,-0.3286214,0.16410075,0.026207102,-0.72747093,-0.9398548,-0.4003794,-0.8771606,-0.33761963,0.18214136,0.011998875,-0.72484577,-0.9500323,-0.51201934,-0.9027312,-0.3597802,0.21362783,-0.055744994,-0.72200626,-0.9424421,-0.6019854,-0.9234548,-0.4150068,0.16798997,-0.17737234,-0.6900254,-0.6454614,-0.0686471,-0.7092909,-0.6456177,-0.07381281,-0.72747093,-0.64604527,-0.08754945,-0.72484577,-0.6470166,-0.10568647,-0.72200626,-0.64829874,-0.12643051,-0.57302916,-0.89886326,-0.3093937,-0.8650605,-0.25354624,-0.18388122,-0.14002925,-0.6050687,-0.906916,-0.3170849,-0.8680752,-0.2588675,-0.16896546,-0.12761056,-0.6471386,-0.9184164,-0.32976475,-0.8715529,-0.2648023,-0.14911531,-0.098010436,-0.6631307,-0.92474747,-0.38523453,-0.8782225,-0.271592,-0.092792906,-0.028347168,-0.6561393,-0.91294426,-0.43417898,-0.8775723,-0.30590284,-0.05789265,-0.05432786,-1.0121909,0.0
-0.97050685,1.1311396,-0.75851053,-1.000815,1.1827656,-0.8302724,-1.0243003,1.2414083,-0.90766937,-1.0137025,0.99361306,-0.6943583,-1.0137223,-0.20084436,-0.252567,-0.97050786,1.1311387,-0.75851196,-1.0008161,1.1827625,-0.83027625,-1.0243008,1.2413967,-0.9076823,-1.0137029,0.9935741,-0.6943908,-1.0137229,-0.20093878,-0.25260264,0.86773175,-0.35487998,0.7804297,0.39023986,0.1490563,0.023154674,-0.7092909,0.8697682,-0.36876297,0.75475323,0.35036847,0.16410075,0.026207102,-0.72747093,0.8724716,-0.40029424,0.7267731,0.29436392,0.18214136,0.011998875,-0.72458726,0.6822781,1.2772768,0.632958,0.29326794,0.28072846,0.07767633,-0.7199157,0.10925982,2.0826728,0.56937695,0.89092696,-1.0825268,-0.91806704,-0.6900254,-0.64546144,-0.0686471,-0.7092909,-0.6456178,-0.07381281,-0.72747093,-0.6460453,-0.08754945,-0.72458726,-0.64701664,-0.10568647,-0.7199157,-0.64829874,-0.12643051,-0.57302916,0.8387196,-0.3093937,0.8343756,0.7606636,-0.18388122,-0.14002925,-0.6050687,0.8401411,-0.3170849,0.8134389,0.6955501,-0.16896546,-0.12761056,-0.6471386,0.8425635,-0.3296795,0.78797966,0.60691905,-0.14911531,-0.098010436,-0.66193014,0.67491347,1.5592666,0.67513615,0.5020018,-0.023877932,0.14026621,-0.6470939,0.1353123,2.7041087,0.61138684,1.0457025,-0.9210829,-1.192456,-1.0121909,0.0
0.084912784,1.5836676,0.9336552,0.33584738,1.3016367,1.2623851,0.6781475,1.2154632,1.2956408,0.84360045,1.301559,1.1455984,0.7944963,1.3105129,1.0564386,0.08491236,1.5836666,0.93365467,0.33584702,1.3016335,1.2623845,0.67814744,1.2154515,1.2956398,0.8436006,1.3015199,1.1455966,0.79449624,1.3106405,1.0564337,1.8400735,-0.35214573,1.374404,-0.32233465,0.1490563,0.023154674,0.8467141,1.8475709,-0.341328,1.3703057,-0.32858336,0.16410075,0.026207102,1.1206405,1.8571076,-0.2050154,1.3695949,-0.33563152,0.18214136,0.011998875,1.358474,1.849051,-0.30242693,1.4361216,-0.35680795,0.21362783,-0.055744994,1.5516164,1.8237653,-0.40974006,1.496429,-0.41177955,0.16798997,-0.17737243,0.7614025,-0.6454615,-0.0686471,0.8467141,-0.64561784,-0.07381281,1.1206405,-0.6460454,-0.08754945,1.358474,-0.6469678,-0.10210522,1.5516164,-0.6480419,-0.11196019,4.5342054,1.7835302,-0.30939335,1.4463028,-0.25354624,-0.18388122,-0.14002925,5.239398,1.7901034,-0.31708464,1.4493476,-0.2588675,-0.16896546,-0.12761056,7.1075487,1.8000963,-0.3297641,1.4537989,-0.2648023,-0.14911531,-0.098010436,9.008351,1.819596,-0.38523397,1.4886738,-0.271592,-0.092792906,-0.028347168,9.176485,1.8455063,-0.43417794,1.5372372,-0.30590284,-0.05789265,-0.05432786,0.9876529,1.0
-0.9622584,2.9963133,1.6016167,-0.99015546,2.4872303,2.1404772,-1.0159794,1.8152167,2.0443082,-1.0125054,1.5504215,1.6388456,-1.0137393,0.24397397,0.75238734,-0.9622594,2.9963121,1.6016167,-0.99015653,2.4872258,2.140478,-1.0159799,1.8152033,2.044311,-1.0125058,1.5503825,1.638852,-1.01374,0.24394488,0.75237536,2.306391,5.629564,1.8123997,1.4576632,-0.8161132,-1.8041351,-0.69095105,1.8333393,6.183576,1.4388438,1.8970128,-2.3385825,-3.0993435,-0.7133692,1.2755561,5.9493194,1.0642178,1.8639693,-4.3796406,-4.318514,-0.7224993,1.0240909,4.685247,0.9895859,1.5835683,-5.7996907,-4.0308375,-0.71980095,0.4198767,3.336191,0.72678053,1.0939195,-4.261529,-2.52274,-0.67530245,-0.6454615,-0.0686471,-0.69095105,-0.64561784,-0.07381281,-0.7133692,-0.6460454,-0.08754945,-0.7224993,-0.6470167,-0.10568647,-0.71980095,-0.64829874,-0.12643051,-0.5212226,2.2366445,5.898327,1.8975371,2.2799304,-1.5143218,-2.193197,-0.5361824,1.7762626,6.358985,1.5201378,2.8695805,-3.7044466,-3.687429,-0.58795017,1.2342279,6.02931,1.1371217,2.771941,-6.6430793,-5.2532954,-0.6522329,1.0098894,5.262847,1.0358673,2.030478,-6.2687087,-5.051935,-0.6465973,0.4449116,4.169435,0.7683821,1.2557942,-3.1154425,-3.6581461,-1.0121909,0.0
-0.97050685,1.1311396,-0.75851053,-1.000815,1.1827656,-0.8302724,-1.0243003,1.2414083,-0.90766937,-1.0136597,0.9472646,-0.6539207,-1.013828,-0.1619531,-0.2462599,-0.97050786,1.1311387,-0.75851196,-1.0008161,1.1827625,-0.83027625,-1.0243008,1.2413967,-0.9076823,-1.0136601,0.9472256,-0.65395254,-1.0138288,-0.16204181,-0.24629539,0.86773175,-0.35487998,0.79468113,0.3973194,0.1490563,0.023154674,-0.7092909,0.8697682,-0.36876297,0.7653756,0.35871378,0.16410075,0.026207102,-0.72747093,0.8724716,-0.40003973,0.73089045,0.29930443,0.18214133,0.011570619,-0.72451204,0.6488078,1.4082518,0.60158825,0.30011123,-0.860663,-2.0545418,-0.7200941,0.14962257,2.0575268,0.502209,0.5336104,-1.2053683,-1.2125516,-0.6900254,-0.64546144,-0.0686471,-0.7092909,-0.6456178,-0.07381281,-0.72747093,-0.6460453,-0.08754945,-0.72451204,-0.64701664,-0.10568647,-0.7200941,-0.64829874,-0.12643051,-0.57302916,0.8387196,-0.3093937,0.8490578,0.77074,-0.18388122,-0.14002925,-0.6050687,0.8401411,-0.3170849,0.8244123,0.7072806,-0.16896546,-0.12761056,-0.6471386,0.8425635,-0.3294246,0.7922398,0.6137337,-0.14911534,-0.09852026,-0.6615809,0.6421127,1.7016025,0.6434055,0.51010835,-1.1961322,-2.554359,-0.6478659,0.17554283,2.6747136,0.5443931,0.6758897,-1.0058763,-1.6449519,-1.0121909,0.0
-0.96539074,-0.63045585,-0.07516061,-0.9952473,-0.43440223,0.01857583,-1.0209812,-0.17966664,0.04516972,-1.0133859,-0.092206426,-0.09187415,-1.0139357,-0.3063451,-0.10924957,-0.96539176,-0.6304564,-0.07516165,-0.9952484,-0.43440408,0.018573243,-1.0209817,-0.17967424,0.04516191,-1.0133862,-0.092245445,-0.09189659,-1.0139363,-0.30645502,-0.10928184,-0.49103463,2.8652813,0.6565531,0.18583515,0.1490563,0.023154674,-0.6997116,-0.3247883,3.1337385,0.70687336,0.2911914,0.16410075,0.026207102,-0.72184587,-0.12579452,3.2071207,0.78187716,0.34027913,0.18214136,0.011998875,-0.7240397,-0.036980085,2.6127946,0.8667532,0.30088288,0.21338291,-0.08662278,-0.7203175,0.05072108,2.4097698,0.6679698,0.54090863,-0.16572514,-0.43500912,-0.6808935,-0.6454615,-0.0686471,-0.6997116,-0.6456178,-0.07381281,-0.72184587,-0.6460453,-0.08754945,-0.7240397,-0.64701664,-0.10568647,-0.7203175,-0.64829874,-0.12643051,-0.5408962,-0.4815746,3.0309103,0.70675474,0.46973383,-0.18388122,-0.14002925,-0.56908786,-0.3203854,3.2515564,0.7639767,0.6123683,-0.16896546,-0.12761056,-0.62352884,-0.12741987,3.2830627,0.8449939,0.67025185,-0.14911531,-0.098010436,-0.659387,-0.02995809,3.0106285,0.9116214,0.51102245,-0.093044445,-0.06736947,-0.6488326,0.07696533,3.0864756,0.70972395,0.6834431,-0.2882451,-0.45020437,-1.0121909,0.0
